Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-11-30 20:56:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:57:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:58:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 20:59:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:00:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:01:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:02:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:03:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:04:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:05:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:06:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:07:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:08:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:09:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:10:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:11:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:12:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:13:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:14:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:15:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:16:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:17:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:18:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:19:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:20:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:21:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
