Time,BA1_CFM,TO1_CFM,SW1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-07-27 21:16:00,0,0,0,0,94,0,94,0,0,94,26.0122448667022,99.6380653803853,0.18406046560416
2016-07-27 21:17:00,0,0,0,0,94,0,94,0,0,94,26.0122448667022,99.6380653803853,0.18406046560416
2016-07-27 21:18:00,0,0,0,0,94,0,94,0,0,94,26.4716949740223,99.8167242931942,0.184390500541615
2016-07-27 21:19:00,0,0,0,0,94,0,94,0,0,94,26.4716949740223,99.8167242931942,0.184390500541615
2016-07-27 21:20:00,0,0,0,0,94,0,94,0,0,94,26.9288290807231,99.9966001587159,0.184722783544426
2016-07-27 21:21:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:22:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:23:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:24:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:25:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:26:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:27:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:28:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:29:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:30:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:31:00,0,0,0,0,0,0,0,0,0,0,28.2864552265334,28.2864552265334,0.0522533039899016
2016-07-27 21:32:00,0,0,0,0,0,0,0,0,0,0,27.8361935910438,27.8361935910438,0.0514215398849331
2016-07-27 21:33:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:34:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:35:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:36:00,0,0,0,0,94,0,94,0,0,94,27.8361935910438,100.359798765865,0.185393716932018
2016-07-27 21:37:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:38:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:39:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
