Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-31 19:45:00,2.0,2.38,590.0,542.0,431.0,396.0,0.018000000000000002,21.0,18.0,24.1,23.3,24.2,36.1,24.243,28.345,23.136,31.001,49.1,48.8,48.7,21.0,47.36600000000001,38.12300000000001,51.639,27.151,,21.0,,18.0
2017-07-31 19:46:00,2.0,2.075,590.0,546.0,434.0,399.0,0.018000000000000002,21.0,18.0,24.2,23.3,24.2,36.1,24.267,28.369,23.232,30.95,49.3,48.8,48.9,21.1,47.465,37.992,51.778,27.217,,21.0,,18.0
2017-07-31 19:47:00,2.0,3.037,592.0,542.0,433.0,399.0,0.022,21.0,18.0,24.2,23.4,24.3,36.0,24.291,28.419,23.352,30.9,49.4,48.7,48.8,21.0,47.692,37.663,51.542,27.282,,21.0,,18.0
2017-07-31 19:48:00,2.0,2.228,598.0,540.0,432.0,398.0,0.022,21.0,18.0,24.3,23.4,24.4,36.0,24.339,28.444000000000006,23.472,30.849,49.4,48.6,48.8,21.1,47.73,37.633,51.401,27.278,,21.0,,18.0
2017-07-31 19:49:00,2.0,2.289,600.0,540.0,434.0,396.0,0.017,21.0,18.0,24.3,23.5,24.4,35.9,24.388,28.493,23.593000000000004,30.798,49.4,48.5,48.7,21.1,47.544,38.005,51.101000000000006,27.413,,21.0,,18.0
2017-07-31 19:50:00,2.0,2.197,605.0,542.0,433.0,392.0,0.017,21.0,18.0,24.4,23.6,24.5,35.9,24.46,28.493,23.689,30.748,49.5,48.5,48.7,21.1,47.521,37.604,50.924,27.374,,21.0,,18.0
2017-07-31 19:51:00,1.0,3.555,609.0,542.0,432.0,392.0,0.012,21.0,18.0,24.4,23.5,24.5,35.9,24.508000000000006,28.493,23.761,30.722,49.2,48.1,48.7,21.1,47.527,37.637,50.649,27.545,,21.0,,18.0
2017-07-31 19:52:00,2.0,3.647,612.0,542.0,435.0,391.0,0.012,21.0,18.0,24.4,23.4,24.5,35.8,24.532,28.543000000000006,23.761,30.697,49.0,48.0,48.7,21.0,47.113,37.175,49.951,27.681,,21.0,,18.0
2017-07-31 19:53:00,2.0,2.869,611.0,543.0,432.0,393.0,0.009000000000000001,21.0,18.0,24.3,23.4,24.4,35.8,24.46,28.593000000000004,23.641,30.621,48.4,48.2,48.4,20.9,47.297,36.946,49.745,27.814,,21.0,,18.0
2017-07-31 19:54:00,2.0,3.754,607.0,540.0,427.0,398.0,0.009000000000000001,21.0,18.0,24.3,23.3,24.3,35.7,24.412,28.593000000000004,23.521,30.596,48.2,48.3,48.4,21.0,47.227,37.347,49.951,27.743,,21.0,,18.0
2017-07-31 19:55:00,2.0,3.891,602.0,538.0,426.0,399.0,0.011,21.0,19.0,24.2,23.3,24.3,35.7,24.388,28.593000000000004,23.424,30.571,48.2,48.2,48.4,21.0,47.127,36.845,50.414,28.017,,21.0,,19.0
2017-07-31 19:56:00,2.0,3.662,600.0,538.0,429.0,395.0,0.011,21.0,19.0,24.1,23.3,24.3,35.6,24.363000000000003,28.617,23.352,30.545,47.9,48.3,48.4,21.0,47.092,36.68,50.43600000000001,28.049,,21.0,,19.0
2017-07-31 19:57:00,2.0,2.9760000000000004,595.0,540.0,438.0,398.0,0.013,21.0,19.0,24.0,23.4,24.3,35.6,24.315,28.667,23.328000000000007,30.52,47.7,48.2,48.4,21.3,47.054,36.518,50.591,28.082,,21.0,,19.0
2017-07-31 19:58:00,2.0,2.441,591.0,538.0,440.0,397.0,0.013,21.0,19.0,23.7,23.4,24.3,35.5,24.315,28.742,23.328000000000007,30.495,47.7,48.0,48.4,21.3,47.279,36.29,51.097,28.217,,21.0,,19.0
2017-07-31 19:59:00,2.0,2.869,581.0,540.0,436.0,398.0,0.017,21.0,19.0,23.6,23.4,24.4,35.5,24.339,28.766,23.4,30.444000000000006,47.8,48.1,48.4,21.2,47.378,36.293,51.13800000000001,28.145,,21.0,,19.0
2017-07-31 20:00:00,2.0,2.747,576.0,542.0,435.0,397.0,0.017,21.0,19.0,23.5,23.4,24.4,35.5,24.339,28.816,23.472,30.394,47.6,47.9,48.4,21.2,47.41,36.029,50.99,28.21,,21.0,,19.0
2017-07-31 20:01:00,2.0,1.77,573.0,540.0,435.0,402.0,0.024,21.0,19.0,23.5,23.4,24.4,35.4,24.363000000000003,28.866,23.545,30.394,47.4,47.8,48.3,21.2,47.413,35.832,50.652,28.244,,21.0,,19.0
2017-07-31 20:02:00,2.0,2.152,572.0,540.0,435.0,400.0,0.024,21.0,19.0,23.3,23.5,24.5,35.4,24.363000000000003,28.916,23.617,30.343000000000004,47.4,47.9,48.3,21.3,47.349,35.66900000000001,50.503,28.378,,21.0,,19.0
2017-07-31 20:03:00,2.0,1.801,571.0,541.0,442.0,398.0,0.026,21.0,19.0,23.3,23.5,24.5,35.3,24.388,28.965,23.665,30.293000000000006,47.3,47.8,48.2,21.2,47.256,35.506,50.319,28.408,,21.0,,19.0
2017-07-31 20:04:00,2.0,2.274,564.0,538.0,443.0,397.0,0.026,21.0,19.0,23.1,23.5,24.5,35.3,24.412,29.015,23.713,30.243,47.3,47.6,48.2,21.3,47.227,35.44300000000001,50.04,28.473000000000006,,21.0,,19.0
2017-07-31 20:05:00,2.0,1.724,560.0,538.0,441.0,399.0,0.026,21.0,19.0,23.1,23.5,24.6,35.2,24.436,29.04,23.737,30.217,47.1,47.6,48.1,21.3,47.23,35.84900000000001,49.98,28.127,,21.0,,19.0
2017-07-31 20:06:00,2.0,3.082,559.0,541.0,437.0,399.0,0.026,21.0,19.0,23.0,23.6,24.6,35.2,24.436,29.065,23.761,30.167,47.1,47.6,48.1,21.4,47.069,35.414,49.793,28.261,,21.0,,19.0
2017-07-31 20:07:00,2.0,2.182,556.0,546.0,437.0,399.0,0.024,21.0,19.0,22.9,23.6,24.6,35.2,24.46,29.115,23.761,30.142,47.1,47.3,48.0,21.3,47.04,35.183,49.63399999999999,28.259,,21.0,,19.0
2017-07-31 20:08:00,2.0,2.365,552.0,549.0,441.0,397.0,0.024,21.0,19.0,22.9,23.6,24.6,35.1,24.46,29.14,23.785,30.091,47.1,47.4,48.0,21.3,47.008,35.152,49.44600000000001,28.324,,21.0,,19.0
2017-07-31 20:09:00,2.0,2.853,552.0,625.0,443.0,399.0,0.023,21.0,19.0,22.8,23.7,24.6,35.0,24.484,29.165,23.785,30.041,47.1,47.2,48.0,21.3,47.075,35.121,49.383,28.423,,21.0,,19.0
2017-07-31 20:10:00,2.0,2.014,550.0,613.0,442.0,397.0,0.023,21.0,19.0,22.8,23.5,24.6,35.0,24.508000000000006,29.19,23.809,29.966,47.0,47.4,47.9,21.4,47.04600000000001,35.594,49.227,28.452,,21.0,,19.0
2017-07-31 20:11:00,2.0,2.152,546.0,594.0,443.0,396.0,0.023,21.0,19.0,22.7,23.7,24.6,34.9,24.532,29.19,23.809,29.941,47.0,47.4,47.8,21.4,46.889,35.056,49.131,28.587,,21.0,,19.0
2017-07-31 20:12:00,2.0,2.014,546.0,583.0,443.0,393.0,0.023,21.0,19.0,22.6,23.7,24.6,34.9,24.557,29.215,23.809,29.89,47.2,47.1,47.8,21.4,46.924,35.024,49.004,28.721,,21.0,,19.0
2017-07-31 20:13:00,2.0,2.228,546.0,577.0,446.0,394.0,0.023,21.0,19.0,22.4,23.7,24.7,34.9,24.557,29.24,23.785,29.815,47.1,46.9,47.7,21.4,46.859,34.959,48.905,28.646,,21.0,,19.0
2017-07-31 20:14:00,2.0,2.274,545.0,573.0,443.0,394.0,0.023,21.0,19.0,22.4,23.7,24.6,34.8,24.581,29.29,23.809,29.765,47.3,47.1,48.0,21.5,46.83,34.694,48.813,28.848000000000006,,21.0,,19.0
2017-07-31 20:15:00,2.0,2.426,542.0,570.0,441.0,394.0,0.022,21.0,19.0,22.5,23.7,24.7,34.8,24.581,29.315,23.785,29.69,47.1,46.9,47.7,21.5,46.798,34.561,48.682,28.911,,21.0,,19.0
2017-07-31 20:16:00,2.0,1.877,544.0,567.0,443.0,396.0,0.022,21.0,19.0,22.4,23.7,24.7,34.7,24.605,29.34,23.785,29.64,47.3,46.9,47.5,21.5,46.608,34.631,48.618,28.495,,21.0,,19.0
2017-07-31 20:17:00,2.0,1.495,545.0,571.0,445.0,395.0,0.022,21.0,19.0,22.3,23.8,24.7,34.7,24.629,29.34,23.785,29.64,47.3,46.8,47.5,21.5,46.611,34.631,48.618,27.807,,21.0,,19.0
2017-07-31 20:18:00,2.0,1.877,546.0,571.0,449.0,398.0,0.022,21.0,19.0,22.2,23.8,24.7,34.7,24.629,29.34,23.785,29.615,47.4,46.7,47.5,21.5,46.547,34.901,48.587,28.012,,21.0,,19.0
2017-07-31 20:19:00,2.0,1.74,544.0,567.0,453.0,400.0,0.013,21.0,19.0,22.2,23.8,24.7,34.6,24.629,29.34,23.785,29.59,47.3,46.7,47.4,21.4,46.483,34.631,48.49100000000001,27.838,,21.0,,19.0
2017-07-31 20:20:00,2.0,2.045,545.0,567.0,454.0,397.0,0.013,21.0,19.0,22.2,23.8,24.7,34.6,24.653,29.34,23.761,29.565,47.2,46.5,47.4,21.4,46.389,35.47400000000001,48.488,27.561,,21.0,,19.0
2017-07-31 20:21:00,2.0,1.77,542.0,565.0,453.0,397.0,0.019,21.0,19.0,22.1,23.8,24.7,34.5,24.653,29.315,23.761,29.54,47.2,46.6,47.2,21.4,46.389,34.966,48.392,27.662,,21.0,,19.0
2017-07-31 20:22:00,2.0,1.968,539.0,563.0,456.0,397.0,0.019,21.0,19.0,22.1,23.8,24.7,34.5,24.653,29.315,23.761,29.49,47.3,46.6,47.2,21.3,46.357,34.798,48.328,27.658,,21.0,,19.0
2017-07-31 20:23:00,2.0,2.136,537.0,563.0,456.0,396.0,0.02,21.0,19.0,22.0,23.8,24.7,34.4,24.653,29.315,23.761,29.439,47.3,46.5,47.2,21.5,46.389,34.764,48.201,27.792,,21.0,,19.0
2017-07-31 20:24:00,2.0,1.831,535.0,564.0,457.0,396.0,0.02,21.0,19.0,22.0,23.8,24.7,34.4,24.653,29.34,23.761,29.365,47.3,46.4,47.1,21.5,46.357,34.496,48.169,27.855,,21.0,,19.0
2017-07-31 20:25:00,2.0,1.846,531.0,567.0,460.0,396.0,0.021,21.0,19.0,21.9,23.8,24.7,34.3,24.653,29.34,23.761,29.29,47.3,46.4,47.1,21.3,46.293,34.8,48.073,27.712,,21.0,,19.0
2017-07-31 20:26:00,2.0,1.221,533.0,567.0,462.0,400.0,0.021,21.0,19.0,21.9,23.8,24.7,34.3,24.677,29.34,23.737,29.24,47.3,46.2,47.0,21.5,46.295,34.631,47.974,27.777,,21.0,,19.0
2017-07-31 20:27:00,2.0,1.907,536.0,569.0,462.0,397.0,0.018000000000000002,21.0,19.0,21.9,23.8,24.8,34.2,24.677,29.34,23.737,29.19,47.3,46.2,47.0,21.5,46.167,34.395,47.942,27.979,,21.0,,19.0
2017-07-31 20:28:00,2.0,2.38,533.0,566.0,470.0,396.0,0.018000000000000002,21.0,19.0,21.8,23.8,24.8,34.2,24.677,29.315,23.737,29.14,47.4,46.2,46.9,21.4,46.295,34.595,47.91,27.906,,21.0,,19.0
2017-07-31 20:29:00,2.0,2.228,529.0,564.0,473.0,397.0,0.016,21.0,19.0,21.8,23.8,24.8,34.2,24.677,29.315,23.713,29.09,47.3,46.1,46.8,21.4,46.167,34.46,47.843,28.04,,21.0,,19.0
2017-07-31 20:30:00,2.0,1.77,527.0,564.0,467.0,401.0,0.016,21.0,19.0,21.8,23.8,24.8,34.1,24.677,29.315,23.713,29.04,47.3,46.0,46.8,21.4,46.13399999999999,34.224000000000004,47.81100000000001,28.242,,21.0,,19.0
2017-07-31 20:31:00,2.0,2.106,529.0,566.0,462.0,400.0,0.019,29.0,19.0,21.7,23.8,24.8,34.1,24.677,29.315,23.713,28.99,47.4,46.1,46.8,21.5,46.038,34.291,47.779,28.375,,29.0,,19.0
2017-07-31 20:32:00,2.0,1.938,522.0,559.0,467.0,399.0,0.019,29.0,19.0,21.7,23.8,24.8,34.0,24.702,29.29,23.689,28.941,47.3,46.0,46.7,21.5,45.944,34.559,47.808,28.303,,29.0,,19.0
2017-07-31 20:33:00,2.0,2.136,524.0,559.0,469.0,399.0,0.02,29.0,19.0,21.6,23.8,24.8,34.0,24.702,29.29,23.665,28.891,47.4,45.9,46.6,21.4,45.944,34.188,47.677,28.162,,29.0,,19.0
2017-07-31 20:34:00,2.0,2.182,522.0,560.0,469.0,397.0,0.02,29.0,19.0,21.6,23.8,24.8,33.9,24.702,29.29,23.665,28.841,47.3,46.0,46.6,21.5,46.041,34.053000000000004,47.709,28.158,,29.0,,19.0
2017-07-31 20:35:00,2.0,1.19,522.0,559.0,468.0,397.0,0.02,29.0,19.0,21.6,23.8,24.8,33.9,24.702,29.29,23.665,28.816,47.4,45.9,46.5,21.4,45.912,33.985,47.55,28.053,,29.0,,19.0
2017-07-31 20:36:00,2.0,2.3040000000000003,523.0,560.0,467.0,397.0,0.02,29.0,19.0,21.5,23.9,24.8,33.8,24.702,29.29,23.665,28.742,47.4,45.7,46.5,21.5,45.88,33.917,47.518,28.082,,29.0,,19.0
2017-07-31 20:37:00,1.0,2.335,521.0,560.0,465.0,398.0,0.02,29.0,19.0,21.5,23.8,24.8,33.8,24.702,29.29,23.665,28.692,47.4,45.7,46.5,21.5,45.783,33.951,47.486,28.078000000000007,,29.0,,19.0
2017-07-31 20:38:00,1.0,2.655,517.0,560.0,462.0,397.0,0.02,29.0,19.0,21.5,23.8,24.8,33.7,24.726,29.265,23.665,28.642,47.3,45.7,46.4,21.4,45.657,33.712,47.422,28.211,,29.0,,19.0
2017-07-31 20:39:00,1.0,1.999,517.0,564.0,458.0,393.0,0.02,29.0,19.0,21.5,23.8,24.8,33.7,24.702,29.29,23.665,28.568,47.3,45.7,46.3,21.4,45.718,33.782,47.262,28.342,,29.0,,19.0
2017-07-31 20:40:00,1.0,1.526,517.0,567.0,458.0,395.0,0.02,29.0,19.0,21.5,23.8,24.8,33.6,24.702,29.29,23.665,28.493,47.3,45.8,46.3,21.5,45.718,33.308,47.294,28.473000000000006,,29.0,,19.0
2017-07-31 20:41:00,1.0,1.968,517.0,567.0,458.0,397.0,0.02,29.0,19.0,21.4,23.8,24.8,33.6,24.702,29.29,23.641,28.444000000000006,47.3,45.6,46.3,21.6,45.622,33.714,47.195,28.47,,29.0,,19.0
2017-07-31 20:42:00,1.0,1.938,517.0,567.0,455.0,397.0,0.02,29.0,19.0,21.4,23.8,24.8,33.5,24.702,29.29,23.641,28.394,47.3,45.5,46.2,21.6,45.589,33.376,47.227,28.534,,29.0,,19.0
2017-07-31 20:43:00,1.0,1.556,517.0,566.0,452.0,400.0,0.019,29.0,19.0,21.4,23.8,24.8,33.5,24.702,29.29,23.641,28.32,47.3,45.5,46.1,21.5,45.622,33.003,47.131,28.528,,29.0,,19.0
2017-07-31 20:44:00,1.0,1.526,520.0,562.0,455.0,400.0,0.019,29.0,19.0,21.4,23.8,24.8,33.5,24.702,29.315,23.617,28.27,47.4,45.6,46.1,21.5,45.557,32.904,47.032,28.593000000000004,,29.0,,19.0
2017-07-31 20:45:00,1.0,1.266,519.0,562.0,456.0,398.0,0.024,29.0,19.0,21.4,23.8,24.8,33.4,24.702,29.315,23.617,28.221,49.4,45.8,46.0,21.6,45.525,32.7,47.38399999999999,28.726,,29.0,,19.0
2017-07-31 20:46:00,1.0,1.984,518.0,560.0,458.0,398.0,0.024,29.0,19.0,21.5,23.9,24.8,33.4,24.702,29.29,23.641,28.147,49.2,45.8,46.1,21.6,45.589,34.12,47.323,28.72,,29.0,,19.0
2017-07-31 20:47:00,1.0,1.648,517.0,557.0,460.0,397.0,0.021,29.0,19.0,21.6,23.9,24.8,33.3,24.726,29.265,23.665,28.097,49.2,45.8,46.1,21.4,45.528,33.78,47.294,28.921,,29.0,,19.0
2017-07-31 20:48:00,1.0,1.907,514.0,555.0,462.0,398.0,0.021,29.0,19.0,21.7,24.0,24.8,33.2,24.75,29.24,23.689,28.023000000000003,49.3,45.8,46.1,21.6,45.466,33.304,47.265,29.086,,29.0,,19.0
2017-07-31 20:49:00,1.0,1.923,514.0,555.0,460.0,397.0,0.015,29.0,19.0,21.8,24.0,24.9,33.2,24.774,29.24,23.713,27.998,49.3,45.7,46.1,21.6,45.534,33.642,47.20399999999999,29.186,,29.0,,19.0
2017-07-31 20:50:00,1.0,2.258,519.0,556.0,458.0,395.0,0.015,29.0,19.0,21.9,24.0,24.9,33.2,24.798,29.215,23.761,27.949,49.2,45.5,46.0,21.7,45.601000000000006,33.065,47.306,29.353,,29.0,,19.0
2017-07-31 20:51:00,1.0,1.984,522.0,558.0,456.0,397.0,0.008,29.0,19.0,21.9,23.9,24.9,33.1,24.823,29.215,23.737,27.899,49.0,45.4,46.1,21.7,45.636,33.098,47.07899999999999,29.52,,29.0,,19.0
2017-07-31 20:52:00,1.0,2.136,521.0,562.0,451.0,397.0,0.008,29.0,19.0,21.9,23.9,24.8,33.1,24.823,29.215,23.665,27.85,48.8,45.5,45.9,21.7,45.44300000000001,32.624,47.198,29.652,,29.0,,19.0
2017-07-31 20:53:00,1.0,1.3430000000000002,522.0,563.0,451.0,397.0,0.008,29.0,19.0,21.9,23.8,24.8,33.0,24.798,29.215,23.569000000000006,27.801,48.7,45.5,45.9,21.6,45.343,32.759,47.282,29.784,,29.0,,19.0
2017-07-31 20:54:00,1.0,1.511,521.0,563.0,451.0,398.0,0.008,29.0,19.0,21.9,23.8,24.7,33.0,24.75,29.19,23.497,27.751,48.6,45.5,45.9,21.7,45.369,32.554,47.464,30.019,,29.0,,19.0
2017-07-31 20:55:00,1.0,1.999,522.0,560.0,451.0,400.0,0.011,29.0,21.0,21.9,23.7,24.7,32.9,24.702,29.19,23.4,27.677,48.5,45.6,45.9,21.8,45.299,32.825,47.644,30.217,,29.0,,21.0
2017-07-31 20:56:00,1.0,1.999,522.0,563.0,458.0,401.0,0.011,29.0,21.0,21.9,23.7,24.6,32.8,24.653,29.165,23.28,27.653,48.4,45.5,45.9,21.9,45.325,33.229,47.82,30.419,,29.0,,21.0
2017-07-31 20:57:00,1.0,1.877,525.0,563.0,458.0,397.0,0.015,29.0,21.0,21.9,23.6,24.6,32.8,24.581,29.14,23.184,27.604,48.4,45.6,45.9,21.9,45.317,33.396,48.127,30.652,,29.0,,21.0
2017-07-31 20:58:00,1.0,1.297,527.0,559.0,457.0,395.0,0.015,29.0,21.0,21.9,23.6,24.5,32.8,24.532,29.09,23.088,27.554,48.2,45.6,45.9,21.9,45.408,33.053000000000004,48.242,30.886,,29.0,,21.0
2017-07-31 20:59:00,1.0,1.297,527.0,559.0,458.0,396.0,0.017,29.0,21.0,21.9,23.6,24.5,32.7,24.484,29.09,23.04,27.505,48.2,45.6,45.8,22.1,45.434,32.681,48.395,31.051,,29.0,,21.0
2017-07-31 21:00:00,1.0,1.617,525.0,559.0,460.0,399.0,0.017,29.0,21.0,21.9,23.5,24.5,32.7,24.436,29.065,23.016,27.481,48.0,45.6,45.8,22.1,45.493,32.95,48.32899999999999,30.88,,29.0,,21.0
2017-07-31 21:01:00,1.0,1.938,522.0,559.0,457.0,401.0,0.017,18.0,21.0,21.9,23.5,24.5,32.6,24.388,29.04,22.968000000000004,27.431,48.0,45.6,45.8,22.1,45.551,32.575,48.323,30.774,,18.0,,21.0
2017-07-31 21:02:00,1.0,1.3730000000000002,523.0,557.0,453.0,397.0,0.017,18.0,21.0,21.8,23.4,24.4,32.6,24.339,29.015,22.92,27.407,48.0,45.6,45.8,22.1,45.481,33.622,48.316,30.296,,18.0,,21.0
2017-07-31 21:03:00,1.0,1.5719999999999998,529.0,555.0,452.0,398.0,0.018000000000000002,18.0,21.0,21.9,23.4,24.4,32.5,24.291,28.965,22.896,27.407,47.9,45.7,45.8,22.1,45.508,33.144,48.56800000000001,30.024,,18.0,,21.0
2017-07-31 21:04:00,1.0,1.144,536.0,555.0,457.0,401.0,0.018000000000000002,18.0,21.0,21.9,23.4,24.4,32.5,24.267,28.941,22.848000000000006,27.407,47.8,45.6,45.8,22.3,45.343,32.938,48.435,29.922,,18.0,,21.0
2017-07-31 21:05:00,1.0,1.907,537.0,556.0,456.0,398.0,0.018000000000000002,18.0,21.0,21.8,23.4,24.3,32.5,24.243,28.891,22.824,27.407,47.8,45.7,45.7,22.2,45.405,33.847,48.654,29.956,,18.0,,21.0
2017-07-31 21:06:00,1.0,1.755,537.0,556.0,458.0,399.0,0.018000000000000002,18.0,21.0,21.8,23.3,24.3,32.4,24.195,28.841,22.776,27.358,47.7,45.6,45.8,22.2,45.496,33.302,48.584,30.088,,18.0,,21.0
2017-07-31 21:07:00,1.0,1.6780000000000002,539.0,550.0,458.0,402.0,0.019,18.0,21.0,21.9,23.3,24.3,32.4,24.171,28.742,22.705,27.333,47.6,45.6,45.8,22.2,45.525,34.407,48.734,29.678,,18.0,,21.0
2017-07-31 21:08:00,1.0,2.3040000000000003,537.0,550.0,451.0,401.0,0.019,18.0,21.0,21.8,23.3,24.3,32.3,24.146,28.543000000000006,22.681,27.333,47.7,45.6,45.7,22.2,45.426,34.759,48.826,29.678,,18.0,,21.0
2017-07-31 21:09:00,1.0,1.724,537.0,550.0,446.0,402.0,0.019,18.0,21.0,21.8,23.2,24.3,32.3,24.098000000000006,28.369,22.657,27.308000000000003,47.6,45.7,45.7,22.2,45.549,34.373000000000005,48.632,29.778,,18.0,,21.0
2017-07-31 21:10:00,1.0,1.633,537.0,550.0,448.0,401.0,0.019,18.0,21.0,21.8,23.1,24.2,32.2,24.098000000000006,28.295,22.657,27.259,47.4,45.8,45.7,22.2,45.38800000000001,34.299,49.045,29.876,,18.0,,21.0
2017-07-31 21:11:00,1.0,2.487,533.0,553.0,449.0,404.0,0.017,18.0,21.0,21.7,23.3,24.3,32.2,24.122,28.221,22.753,27.21,47.2,45.7,45.8,22.2,45.39100000000001,34.426,48.867,29.974,,18.0,,21.0
2017-07-31 21:12:00,1.0,1.465,532.0,557.0,447.0,402.0,0.017,18.0,21.0,21.7,23.3,24.3,32.1,24.146,28.196,22.848000000000006,27.161,47.1,45.6,45.7,22.3,45.426,34.525,48.594,30.004,,18.0,,21.0
2017-07-31 21:13:00,1.0,1.999,533.0,562.0,447.0,401.0,0.02,18.0,21.0,21.5,23.3,24.3,32.1,24.146,28.147,22.944000000000006,27.136,48.6,45.8,45.6,22.2,45.393,34.319,48.383,30.002,,18.0,,21.0
2017-07-31 21:14:00,1.0,1.831,535.0,559.0,451.0,399.0,0.02,18.0,21.0,21.6,23.4,24.3,32.0,24.146,28.122,23.016,27.063,49.2,45.7,45.9,22.2,45.458,34.013000000000005,48.32899999999999,30.132,,18.0,,21.0
2017-07-31 21:15:00,1.0,1.984,534.0,559.0,454.0,398.0,0.025,18.0,21.0,21.7,23.4,24.4,32.0,24.195,28.122,23.088,27.038,49.2,45.7,45.7,22.3,45.528,34.215,48.051,30.13,,18.0,,21.0
2017-07-31 21:16:00,1.0,1.694,536.0,560.0,460.0,395.0,0.025,18.0,21.0,21.7,23.5,24.5,31.9,24.243,28.097,23.184,26.989,49.2,45.7,45.7,22.3,45.47,34.011,47.904,30.194000000000006,,18.0,,21.0
2017-07-31 21:17:00,1.0,1.968,536.0,560.0,461.0,397.0,0.021,18.0,21.0,21.8,23.6,24.5,31.9,24.291,28.072,23.256,26.94,49.2,45.6,45.7,22.4,45.411,35.79,47.722,30.122,,18.0,,21.0
2017-07-31 21:18:00,1.0,2.014,537.0,563.0,464.0,397.0,0.021,18.0,21.0,21.9,23.6,24.5,31.8,24.339,27.998,23.328000000000007,26.916,49.2,45.5,45.7,22.4,45.38399999999999,34.944,47.667,29.984,,18.0,,21.0
2017-07-31 21:19:00,1.0,2.136,539.0,564.0,467.0,396.0,0.015,18.0,21.0,22.0,23.6,24.6,31.8,24.363000000000003,27.924,23.376,26.891,49.0,45.3,45.6,22.4,45.387,35.273,47.289,30.152,,18.0,,21.0
2017-07-31 21:20:00,1.0,1.3119999999999998,539.0,560.0,461.0,394.0,0.015,18.0,21.0,22.0,23.5,24.5,31.8,24.388,27.875,23.28,26.842,48.6,45.4,45.5,22.4,45.261,34.697,47.277,30.283,,18.0,,21.0
2017-07-31 21:21:00,1.0,2.045,539.0,559.0,457.0,396.0,0.008,18.0,21.0,22.0,23.4,24.4,31.7,24.388,27.825,23.184,26.818,48.5,45.3,45.5,22.4,45.1,35.33,47.457,30.247,,18.0,,21.0
2017-07-31 21:22:00,1.0,1.77,540.0,559.0,458.0,398.0,0.008,18.0,21.0,22.0,23.4,24.3,31.7,24.363000000000003,27.776,23.088,26.769,48.3,45.3,45.5,22.4,44.871,35.62699999999999,47.7,30.311,,18.0,,21.0
2017-07-31 21:23:00,1.0,2.136,539.0,557.0,461.0,401.0,0.011,18.0,21.0,22.0,23.4,24.3,31.6,24.315,27.702,23.04,26.744,48.1,45.3,45.4,22.4,44.865,35.98900000000001,47.822,30.241,,18.0,,21.0
2017-07-31 21:24:00,1.0,1.602,537.0,559.0,463.0,400.0,0.011,18.0,21.0,22.0,23.3,24.3,31.6,24.267,27.604,22.944000000000006,26.72,48.1,45.3,45.5,22.5,44.827,35.51,47.969,30.307,,18.0,,21.0
2017-07-31 21:25:00,1.0,2.457,536.0,559.0,457.0,398.0,0.015,18.0,22.0,22.0,23.3,24.3,31.5,24.219,27.554,22.872,26.671,47.9,45.2,45.5,22.5,45.08,34.634,48.183,30.574,,18.0,,22.0
2017-07-31 21:26:00,1.0,2.35,534.0,562.0,457.0,394.0,0.015,18.0,22.0,21.9,23.3,24.2,31.5,24.146,27.53,22.824,26.622,47.8,45.3,45.5,22.6,45.103,34.732,48.209,30.638,,18.0,,22.0
2017-07-31 21:27:00,1.0,1.389,537.0,557.0,458.0,396.0,0.016,18.0,22.0,21.9,23.2,24.2,31.5,24.122,27.505,22.776,26.598000000000006,47.8,45.2,45.5,22.6,45.133,35.099000000000004,48.234,30.636,,18.0,,22.0
2017-07-31 21:28:00,1.0,1.999,537.0,555.0,464.0,398.0,0.016,18.0,22.0,21.9,23.0,24.2,31.4,24.074,27.505,22.753,26.549,47.9,45.1,45.4,22.6,45.03,34.83,48.231,30.767,,18.0,,22.0
2017-07-31 21:29:00,1.0,1.297,539.0,557.0,462.0,399.0,0.02,18.0,22.0,21.9,23.0,24.1,31.4,24.026,27.456,22.657,26.524,48.0,46.9,45.3,22.6,45.25,35.228,48.41,30.901,,18.0,,22.0
2017-07-31 21:30:00,1.0,2.06,542.0,562.0,461.0,397.0,0.02,18.0,22.0,22.0,23.0,24.0,31.4,23.954,27.456,22.585,26.475,48.3,46.4,45.6,22.7,45.56399999999999,34.658,49.258,31.099,,18.0,,22.0
2017-07-31 21:31:00,1.0,1.862,543.0,562.0,462.0,398.0,0.022,16.0,22.0,22.1,23.1,24.0,31.3,23.93,27.431,22.657,26.451,48.2,46.2,46.3,22.7,46.108,34.756,49.394,31.165,,16.0,,22.0
2017-07-31 21:32:00,1.0,2.38,544.0,559.0,459.0,398.0,0.022,16.0,22.0,22.1,23.2,24.1,31.3,23.954,27.431,22.753,26.426,48.3,46.2,46.1,22.7,46.271,34.756,49.121,31.095,,16.0,,22.0
