Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR3,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-25 19:51:00,1.0,1.495,468.0,475.0,469.0,383.0,17.0,19.0,24.2,24.8,25.6,30.8,29.215,24.532,24.098000000000006,26.451,46.7,45.1,44.1,32.9,35.798,45.279,47.956,42.478,,17.0,,19.0
2017-07-25 19:52:00,1.0,1.984,469.0,478.0,470.0,383.0,17.0,19.0,24.0,24.8,25.6,30.7,29.24,24.508000000000006,24.074,26.378,46.6,44.8,44.1,32.9,36.406,45.308,47.761,42.862,,17.0,,19.0
2017-07-25 19:53:00,1.0,1.694,469.0,473.0,468.0,384.0,17.0,19.0,24.1,24.7,25.6,30.7,29.24,24.508000000000006,24.05,26.28,46.2,45.2,44.1,33.6,35.195,45.308,47.79,43.341,,17.0,,19.0
2017-07-25 19:54:00,1.0,2.045,473.0,469.0,473.0,386.0,17.0,19.0,24.1,24.7,25.5,30.6,29.165,24.532,24.026,26.207,46.4,46.2,44.1,33.9,35.525,45.31100000000001,48.075,43.62600000000001,,17.0,,19.0
2017-07-25 19:55:00,1.0,2.136,469.0,466.0,473.0,389.0,17.0,19.0,24.1,24.7,25.6,30.5,29.09,24.532,24.026,26.134,47.1,46.8,44.2,34.6,35.887,45.375,48.33,44.00899999999999,,17.0,,19.0
2017-07-25 19:56:00,1.0,2.014,469.0,466.0,478.0,384.0,17.0,19.0,24.1,24.7,25.6,30.4,28.99,24.581,24.026,26.061,47.3,47.0,44.2,34.2,36.214,45.381,48.554,44.293,,17.0,,19.0
2017-07-25 19:57:00,1.0,1.5719999999999998,467.0,466.0,474.0,381.0,17.0,19.0,24.1,24.7,25.6,30.3,28.916,24.605,24.026,25.987,47.4,47.2,44.3,34.8,36.642,45.38399999999999,48.713,44.642,,17.0,,19.0
2017-07-25 19:58:00,1.0,2.625,466.0,470.0,474.0,379.0,17.0,19.0,24.1,24.6,25.6,30.2,28.841,24.653,24.05,25.89,47.7,47.2,44.4,35.4,37.07,45.39,48.74800000000001,44.923,,17.0,,19.0
2017-07-25 19:59:00,1.0,2.121,470.0,471.0,477.0,380.0,17.0,19.0,24.1,24.7,25.6,30.1,28.766,24.702,24.074,25.841,47.6,47.2,44.3,35.3,37.03,45.299,48.75100000000001,45.111,,17.0,,19.0
2017-07-25 20:00:00,1.0,2.35,474.0,473.0,480.0,380.0,17.0,19.0,24.1,24.7,25.6,30.0,28.717,24.774,24.098000000000006,25.768,47.6,47.2,44.3,35.4,37.459,45.146,48.85,45.2,,17.0,,19.0
2017-07-25 20:01:00,1.0,2.06,476.0,473.0,475.0,381.0,17.0,19.0,24.1,24.7,25.7,29.9,28.692,24.823,24.146,25.72,47.8,47.3,44.3,35.4,37.891,45.055,48.856,45.25899999999999,,17.0,,19.0
2017-07-25 20:02:00,1.0,2.106,479.0,470.0,469.0,381.0,17.0,19.0,24.1,24.7,25.7,29.8,28.642,24.871,24.195,25.671,48.0,47.3,44.3,35.8,37.819,44.964,48.799,45.415,,17.0,,19.0
2017-07-25 20:03:00,1.0,2.777,481.0,468.0,464.0,381.0,17.0,19.0,24.1,24.7,25.7,29.7,28.617,24.919,24.219,25.598000000000006,47.9,47.3,44.3,36.2,37.75,44.775,48.738,45.6,,17.0,,19.0
2017-07-25 20:04:00,1.0,2.701,484.0,472.0,464.0,380.0,17.0,19.0,24.1,24.7,25.7,29.7,28.568,24.895,24.243,25.525,48.0,47.3,44.4,36.5,37.979,44.837,48.613,45.883,,17.0,,19.0
2017-07-25 20:05:00,1.0,2.182,480.0,466.0,465.0,384.0,17.0,19.0,24.1,24.7,25.7,29.5,28.543000000000006,24.823,24.267,25.477,47.9,47.4,44.4,36.8,37.876,44.861,48.553,46.135,,17.0,,19.0
2017-07-25 20:06:00,1.0,2.701,476.0,467.0,465.0,381.0,17.0,19.0,24.2,24.7,25.6,29.4,28.493,24.774,24.291,25.404,47.9,47.3,44.1,37.4,38.271,44.823,48.364,46.38399999999999,,17.0,,19.0
2017-07-25 20:07:00,1.0,2.853,478.0,467.0,464.0,381.0,17.0,19.0,24.2,24.7,25.6,29.3,28.493,24.677,24.291,25.355,48.0,47.0,44.1,37.7,38.771,44.87600000000001,48.428,46.54,,17.0,,19.0
2017-07-25 20:08:00,1.0,2.152,479.0,468.0,462.0,382.0,17.0,19.0,24.2,24.7,25.6,29.3,28.493,24.605,24.291,25.307,48.1,46.6,44.0,37.3,38.804,44.964,48.236,46.824,,17.0,,19.0
2017-07-25 20:09:00,1.0,2.182,480.0,466.0,457.0,381.0,17.0,19.0,24.2,24.7,25.5,29.2,28.493,24.532,24.291,25.258000000000006,47.7,46.4,43.9,37.1,37.771,45.117,47.98,47.011,,17.0,,19.0
2017-07-25 20:10:00,1.0,3.128,478.0,466.0,459.0,381.0,17.0,19.0,24.2,24.7,25.5,29.1,28.444000000000006,24.532,24.267,25.186,47.4,46.0,43.9,37.5,38.366,45.085,48.201,47.195,,17.0,,19.0
2017-07-25 20:11:00,1.0,3.357,480.0,466.0,460.0,377.0,17.0,19.0,24.2,24.7,25.5,29.0,28.468000000000004,24.508000000000006,24.243,25.137,47.0,45.8,43.9,38.2,38.602,45.147,48.038,47.317,,17.0,,19.0
2017-07-25 20:12:00,1.0,2.106,483.0,463.0,460.0,375.0,17.0,19.0,24.2,24.6,25.5,29.0,28.468000000000004,24.484,24.219,25.089,46.6,45.5,44.0,37.5,38.901,45.176,47.875,47.6,,17.0,,19.0
2017-07-25 20:13:00,1.0,2.197,484.0,461.0,463.0,379.0,17.0,19.0,24.1,24.6,25.5,28.9,28.468000000000004,24.508000000000006,24.195,25.016,46.3,45.6,44.1,38.5,38.035,45.179,47.584,47.752,,17.0,,19.0
2017-07-25 20:14:00,1.0,2.548,483.0,466.0,462.0,381.0,17.0,19.0,24.1,24.6,25.5,28.8,28.444000000000006,24.508000000000006,24.171,24.968000000000004,46.4,46.4,44.0,38.9,37.799,45.308,47.773,48.002,,17.0,,19.0
2017-07-25 20:15:00,1.0,2.182,484.0,467.0,463.0,380.0,17.0,19.0,24.1,24.6,25.5,28.7,28.394,24.532,24.146,24.895,47.1,47.2,44.1,38.4,37.861,45.44,48.154,48.249,,17.0,,19.0
2017-07-25 20:16:00,1.0,2.136,481.0,463.0,465.0,377.0,17.0,19.0,24.1,24.5,25.5,28.7,28.369,24.532,24.146,24.847,47.3,47.3,44.2,38.5,37.725,45.44,48.25,48.435,,17.0,,19.0
2017-07-25 20:17:00,1.0,2.319,480.0,460.0,465.0,374.0,17.0,19.0,24.1,24.5,25.5,28.6,28.32,24.581,24.122,24.774,47.5,47.4,44.3,39.2,38.586,45.44600000000001,48.598,48.618,,17.0,,19.0
2017-07-25 20:18:00,1.0,2.426,476.0,461.0,463.0,375.0,17.0,19.0,24.1,24.5,25.5,28.5,28.345,24.629,24.122,24.702,47.6,47.5,44.4,39.3,39.387,45.419,48.566,48.96,,17.0,,19.0
2017-07-25 20:19:00,1.0,3.082,478.0,458.0,467.0,379.0,18.0,19.0,24.1,24.5,25.6,28.5,28.345,24.653,24.146,24.629,47.6,47.6,44.4,39.4,39.221,45.45399999999999,48.729,49.238,,18.0,,19.0
2017-07-25 20:20:00,1.0,1.892,479.0,456.0,468.0,379.0,18.0,19.0,24.1,24.5,25.6,28.4,28.345,24.702,24.171,24.605,47.6,47.6,44.4,39.9,39.354,45.396,48.732,49.394,,18.0,,19.0
2017-07-25 20:21:00,1.0,1.785,483.0,455.0,473.0,381.0,18.0,19.0,24.1,24.5,25.6,28.3,28.369,24.726,24.195,24.532,47.7,47.6,44.4,39.5,39.323,45.334,48.735,49.48,,18.0,,19.0
2017-07-25 20:22:00,1.0,2.365,484.0,455.0,474.0,382.0,18.0,19.0,24.1,24.5,25.6,28.2,28.419,24.726,24.195,24.436,47.8,47.6,44.3,40.1,39.262,45.334,48.703,49.595,,18.0,,19.0
2017-07-25 20:23:00,1.0,1.556,486.0,457.0,474.0,385.0,18.0,19.0,24.1,24.5,25.5,28.2,28.444000000000006,24.677,24.243,24.388,47.8,47.7,44.1,39.8,38.899,45.13399999999999,48.55,49.93899999999999,,18.0,,19.0
2017-07-25 20:24:00,1.0,2.625,488.0,457.0,473.0,382.0,18.0,19.0,24.1,24.6,25.4,28.1,28.468000000000004,24.629,24.243,24.291,47.8,47.6,44.0,39.8,38.868,44.805,48.486,50.244,,18.0,,19.0
2017-07-25 20:25:00,1.0,2.365,485.0,452.0,470.0,382.0,18.0,19.0,24.2,24.6,25.3,28.0,28.518,24.532,24.267,24.195,48.0,47.7,43.8,40.5,38.807,44.988,48.361,50.39,,18.0,,19.0
2017-07-25 20:26:00,1.0,0.961,487.0,456.0,472.0,378.0,18.0,19.0,24.2,24.6,25.2,28.0,28.543000000000006,24.484,24.291,24.146,47.7,47.7,43.8,40.0,38.643,44.918,48.3,50.637,,18.0,,19.0
2017-07-25 20:27:00,1.0,1.877,485.0,458.0,475.0,376.0,18.0,19.0,24.2,24.6,25.1,27.9,28.568,24.412,24.315,24.098000000000006,47.3,47.7,43.6,40.0,38.812,44.58600000000001,48.207,50.948,,18.0,,19.0
2017-07-25 20:28:00,1.0,2.884,489.0,457.0,477.0,371.0,18.0,19.0,24.2,24.6,25.1,27.8,28.593000000000004,24.363000000000003,24.315,24.05,46.8,47.6,43.5,40.5,38.515,44.548,48.111,51.06800000000001,,18.0,,19.0
2017-07-25 20:29:00,1.0,1.404,490.0,458.0,478.0,374.0,18.0,19.0,24.2,24.6,25.0,27.7,28.617,24.339,24.315,24.002,46.4,47.6,43.4,40.7,38.684,44.609,48.047,51.188,,18.0,,19.0
2017-07-25 20:30:00,1.0,1.587,489.0,463.0,478.0,378.0,18.0,19.0,24.2,24.6,24.9,27.7,28.617,24.315,24.291,23.954,46.2,47.5,43.4,41.0,38.15,44.413,47.98,51.245,,18.0,,19.0
2017-07-25 20:31:00,1.0,1.968,487.0,466.0,482.0,380.0,18.0,19.0,24.2,24.6,24.9,27.6,28.593000000000004,24.291,24.291,23.93,45.8,46.9,43.4,41.9,37.814,44.507,48.044,51.33600000000001,,18.0,,19.0
2017-07-25 20:32:00,1.0,1.419,489.0,466.0,481.0,381.0,18.0,19.0,24.2,24.6,24.9,27.5,28.593000000000004,24.267,24.243,23.881,45.7,46.3,43.5,41.0,37.681,44.859,48.07,51.551,,18.0,,19.0
2017-07-25 20:33:00,1.0,2.228,488.0,466.0,482.0,382.0,18.0,19.0,24.2,24.5,25.0,27.5,28.543000000000006,24.291,24.219,23.857,46.0,45.8,43.4,41.8,36.807,45.282,47.427,51.642,,18.0,,19.0
2017-07-25 20:34:00,2.0,1.511,487.0,466.0,482.0,379.0,18.0,19.0,24.1,24.5,25.0,27.4,28.444000000000006,24.315,24.171,23.833,45.8,45.4,43.4,41.2,36.496,44.897,46.812,51.734,,18.0,,19.0
2017-07-25 20:35:00,2.0,0.977,487.0,468.0,479.0,383.0,18.0,19.0,24.1,24.5,25.1,27.4,28.369,24.315,24.146,23.785,45.6,45.2,43.4,41.7,37.625,44.897,46.809,51.917,,18.0,,19.0
2017-07-25 20:36:00,2.0,1.694,490.0,470.0,479.0,382.0,18.0,19.0,24.1,24.5,25.1,27.3,28.32,24.315,24.098000000000006,23.713,45.3,45.9,43.6,42.5,39.251,44.833,46.803,52.159,,18.0,,19.0
2017-07-25 20:37:00,2.0,1.938,488.0,469.0,482.0,382.0,18.0,19.0,24.1,24.4,25.1,27.2,28.295,24.339,24.074,23.665,46.1,46.7,43.7,42.2,39.514,44.965,47.12,52.404,,18.0,,19.0
2017-07-25 20:38:00,2.0,1.251,485.0,470.0,479.0,382.0,18.0,18.0,24.0,24.4,25.1,27.2,28.245,24.363000000000003,24.05,23.641,46.9,47.2,43.6,42.8,38.246,45.032,47.31,52.653,,18.0,,18.0
2017-07-25 20:39:00,2.0,1.907,484.0,475.0,479.0,382.0,18.0,18.0,24.0,24.4,25.2,27.1,28.221,24.388,24.026,23.569000000000006,46.8,47.3,43.7,42.2,38.709,45.1,47.371,52.769,,18.0,,18.0
2017-07-25 20:40:00,2.0,1.3730000000000002,483.0,475.0,479.0,382.0,18.0,18.0,24.0,24.4,25.2,26.9,28.171,24.46,24.002,23.545,46.8,47.4,43.8,43.3,38.505,45.044,47.72,52.89100000000001,,18.0,,18.0
2017-07-25 20:41:00,2.0,2.136,474.0,473.0,479.0,376.0,18.0,18.0,24.0,24.4,25.2,27.0,28.147,24.484,24.002,23.497,46.9,47.4,43.8,43.5,39.233,45.111,47.944,52.947,,18.0,,18.0
2017-07-25 20:42:00,2.0,2.319,471.0,470.0,479.0,375.0,18.0,18.0,24.0,24.4,25.2,26.9,28.122,24.532,24.002,23.448,47.0,47.4,43.9,42.9,39.762,44.923,48.008,53.003,,18.0,,18.0
2017-07-25 20:43:00,2.0,2.045,470.0,467.0,479.0,380.0,18.0,18.0,24.0,24.4,25.2,26.8,28.097,24.508000000000006,24.002,23.424,47.0,47.5,44.0,44.0,38.697,44.856,47.88,53.188,,18.0,,18.0
2017-07-25 20:44:00,3.0,1.541,471.0,463.0,482.0,382.0,18.0,18.0,24.0,24.4,25.2,26.8,28.048,24.46,24.002,23.376,47.1,47.5,44.0,43.3,39.82,44.527,48.072,53.244,,18.0,,18.0
2017-07-25 20:45:00,4.0,1.389,471.0,468.0,482.0,385.0,18.0,18.0,24.0,24.4,25.1,26.7,28.048,24.388,24.002,23.304,47.1,47.5,43.7,43.3,40.217,44.292,48.104,53.328,,18.0,,18.0
2017-07-25 20:46:00,4.0,1.358,471.0,466.0,482.0,385.0,18.0,18.0,24.0,24.4,25.1,26.6,28.023000000000003,24.315,24.002,23.256,47.3,47.5,43.5,44.1,39.95,44.25100000000001,48.072,53.572,,18.0,,18.0
2017-07-25 20:47:00,5.0,1.266,476.0,466.0,479.0,383.0,18.0,18.0,24.0,24.4,25.0,26.6,28.023000000000003,24.243,24.002,23.184,47.0,47.5,43.4,44.3,40.115,44.242,47.912,53.78100000000001,,18.0,,18.0
2017-07-25 20:48:00,4.0,1.984,477.0,463.0,479.0,383.0,18.0,18.0,24.1,24.4,24.8,26.5,27.998,24.171,24.002,23.136,46.6,47.5,43.4,44.7,40.08,44.04,47.944,53.9,,18.0,,18.0
2017-07-25 20:49:00,4.0,1.602,481.0,463.0,479.0,383.0,17.0,18.0,24.0,24.4,24.8,26.4,27.974,24.122,24.002,23.088,46.1,47.3,43.4,44.5,39.016,44.358,47.848,53.987,,17.0,,18.0
2017-07-25 20:50:00,4.0,1.511,479.0,460.0,482.0,383.0,17.0,18.0,24.0,24.4,24.7,26.4,27.949,24.098000000000006,24.002,23.04,45.8,47.4,45.1,44.7,39.279,45.00100000000001,47.816,54.355,,17.0,,18.0
2017-07-25 20:51:00,3.0,1.724,477.0,468.0,481.0,382.0,17.0,18.0,24.1,24.4,24.7,26.3,27.899,24.098000000000006,24.002,22.992,45.8,47.3,45.9,45.6,39.539,45.42,47.752,54.504,,17.0,,18.0
2017-07-25 20:52:00,3.0,1.083,477.0,470.0,481.0,386.0,17.0,18.0,23.9,24.4,24.8,26.2,27.899,24.146,24.002,22.92,46.2,47.3,45.7,45.5,39.871,45.844,47.752,54.712,,17.0,,18.0
2017-07-25 20:53:00,4.0,2.014,477.0,473.0,482.0,386.0,17.0,18.0,24.0,24.4,24.8,26.1,27.85,24.195,24.026,22.872,46.6,47.2,45.5,44.9,39.932,45.786,47.595,54.799,,17.0,,18.0
2017-07-25 20:54:00,4.0,1.495,482.0,479.0,484.0,388.0,17.0,18.0,24.0,24.5,24.9,26.1,27.825,24.243,24.026,22.824,46.7,47.2,45.3,45.4,39.266,45.953,47.659,54.979,,17.0,,18.0
2017-07-25 20:55:00,4.0,1.556,482.0,476.0,486.0,388.0,17.0,18.0,24.1,24.5,24.9,26.0,27.801,24.291,24.05,22.776,46.7,47.2,45.3,45.3,39.396,45.894,47.662,55.19,,17.0,,18.0
2017-07-25 20:56:00,4.0,1.74,481.0,475.0,482.0,391.0,17.0,18.0,24.1,24.5,25.0,26.0,27.776,24.339,24.05,22.729,46.9,47.2,45.3,45.8,40.255,45.9,47.758,55.369,,17.0,,18.0
2017-07-25 20:57:00,4.0,1.709,484.0,473.0,479.0,390.0,17.0,18.0,24.1,24.5,25.0,25.9,27.751,24.363000000000003,24.074,22.705,46.9,47.3,45.4,46.1,40.847,46.0,47.825,55.459,,17.0,,18.0
2017-07-25 20:58:00,4.0,2.045,481.0,470.0,479.0,387.0,17.0,18.0,24.1,24.4,25.0,25.9,27.751,24.388,24.098000000000006,22.633000000000006,46.9,47.3,45.3,45.6,40.88,45.874,47.7,55.573,,17.0,,18.0
2017-07-25 20:59:00,3.0,1.541,483.0,467.0,478.0,388.0,17.0,18.0,24.1,24.5,25.0,25.8,27.751,24.436,24.098000000000006,22.585,46.9,47.0,45.5,46.2,40.913,45.88,47.38,55.783,,17.0,,18.0
2017-07-25 21:00:00,3.0,1.74,480.0,470.0,475.0,384.0,17.0,18.0,24.1,24.5,25.1,25.7,27.751,24.436,24.098000000000006,22.561,46.8,46.6,45.5,46.4,40.45,45.75100000000001,47.316,56.028,,17.0,,18.0
2017-07-25 21:01:00,3.0,1.556,478.0,470.0,475.0,382.0,17.0,18.0,24.1,24.5,25.1,25.7,27.727,24.412,24.074,22.513,46.6,46.3,45.3,46.9,40.514,45.716,47.377,56.3,,17.0,,18.0
2017-07-25 21:02:00,3.0,2.258,475.0,463.0,477.0,381.0,17.0,18.0,24.1,24.4,25.1,25.6,27.751,24.363000000000003,24.05,22.465,46.4,46.2,45.0,45.9,40.781,45.549,47.342,56.386,,17.0,,18.0
2017-07-25 21:03:00,3.0,1.526,474.0,458.0,477.0,379.0,17.0,18.0,24.1,24.4,25.0,25.6,27.727,24.291,24.026,22.441,46.2,46.0,44.9,46.4,40.216,45.346,47.179,56.537,,17.0,,18.0
2017-07-25 21:04:00,3.0,2.06,474.0,463.0,477.0,376.0,17.0,18.0,24.1,24.4,24.9,25.5,27.702,24.243,24.026,22.393,46.1,45.9,44.8,46.4,39.618,45.083,47.243,56.715,,17.0,,18.0
2017-07-25 21:05:00,4.0,1.404,472.0,466.0,479.0,379.0,17.0,18.0,24.0,24.4,24.9,25.4,27.702,24.146,24.002,22.369,46.0,46.0,44.5,47.4,40.445,44.813,47.24,56.743,,17.0,,18.0
2017-07-25 21:06:00,3.0,1.587,475.0,468.0,479.0,383.0,17.0,18.0,24.0,24.4,24.8,25.4,27.702,24.05,24.002,22.321,46.0,46.2,44.2,47.7,40.379,44.801,47.111,56.983,,17.0,,18.0
2017-07-25 21:07:00,3.0,1.4340000000000002,480.0,473.0,479.0,386.0,17.0,18.0,24.0,24.4,24.6,25.3,27.677,24.002,23.978,22.274,46.0,46.3,44.6,47.2,40.046,45.118,47.108,57.161,,17.0,,18.0
2017-07-25 21:08:00,3.0,1.862,480.0,475.0,479.0,382.0,17.0,18.0,24.0,24.3,24.5,25.3,27.653,24.002,23.954,22.226,45.9,46.4,46.2,47.7,40.341,45.569,47.105,57.246,,17.0,,18.0
2017-07-25 21:09:00,3.0,2.213,481.0,470.0,482.0,379.0,17.0,18.0,24.0,24.3,24.5,25.2,27.653,24.002,23.954,22.202,45.9,46.5,46.7,47.6,39.646,46.052,47.041,57.489,,17.0,,18.0
2017-07-25 21:10:00,3.0,1.984,488.0,468.0,482.0,379.0,17.0,18.0,24.0,24.3,24.6,25.2,27.628,24.026,23.954,22.154,46.3,46.6,46.4,48.1,39.312,46.312,47.362,57.667,,17.0,,18.0
2017-07-25 21:11:00,3.0,1.358,488.0,471.0,482.0,379.0,17.0,18.0,24.0,24.4,24.7,25.1,27.604,24.074,23.954,22.13,46.6,46.6,46.2,48.2,39.376,46.35,47.33,57.694,,17.0,,18.0
2017-07-25 21:12:00,3.0,2.014,489.0,471.0,475.0,379.0,17.0,18.0,24.0,24.4,24.7,25.1,27.554,24.122,23.954,22.106,46.8,46.7,46.0,48.4,39.304,46.292,47.362,57.783,,17.0,,18.0
2017-07-25 21:13:00,3.0,3.464,485.0,470.0,476.0,379.0,17.0,18.0,24.0,24.4,24.8,25.0,27.505,24.171,23.954,22.082,46.8,46.8,46.0,48.3,39.034,46.201,47.426,57.933,,17.0,,18.0
2017-07-25 21:14:00,3.0,2.884,483.0,468.0,478.0,375.0,17.0,18.0,24.0,24.4,24.8,25.0,27.456,24.219,23.954,22.034,46.9,46.8,45.9,48.8,39.559,46.143,47.554,58.049,,17.0,,18.0
2017-07-25 21:15:00,3.0,2.533,480.0,467.0,479.0,376.0,17.0,18.0,24.0,24.4,24.8,24.9,27.407,24.243,23.954,21.987,46.8,46.9,45.9,49.7,39.488,46.114,47.746,58.195,,17.0,,18.0
2017-07-25 21:16:00,3.0,3.861,475.0,470.0,479.0,375.0,17.0,18.0,24.0,24.4,24.9,24.8,27.382,24.291,23.978,21.939,46.7,46.9,45.9,49.2,39.419,46.023,47.813,58.342,,17.0,,18.0
2017-07-25 21:17:00,3.0,2.93,475.0,472.0,477.0,375.0,17.0,18.0,24.0,24.4,24.9,24.8,27.333,24.315,23.978,21.915,46.8,46.9,45.9,48.3,39.579,45.994,47.749,58.522,,17.0,,18.0
2017-07-25 21:18:00,3.0,3.143,475.0,470.0,475.0,376.0,17.0,18.0,24.0,24.4,24.9,24.8,27.308000000000003,24.339,24.002,21.867,46.9,46.9,45.8,49.7,40.733,45.964,47.752,58.545,,17.0,,18.0
2017-07-25 21:19:00,2.0,3.403,477.0,466.0,477.0,377.0,17.0,18.0,24.0,24.4,24.9,24.7,27.284,24.363000000000003,24.026,21.843000000000004,46.9,47.0,45.8,49.6,41.323,45.839,47.819,58.665,,17.0,,18.0
2017-07-25 21:20:00,3.0,3.281,485.0,463.0,477.0,377.0,17.0,18.0,24.1,24.4,24.9,24.7,27.284,24.339,24.05,21.795,46.9,47.1,45.8,50.2,41.422,45.739,47.662,58.841,,17.0,,18.0
2017-07-25 21:21:00,3.0,3.357,481.0,460.0,477.0,381.0,17.0,18.0,24.0,24.4,24.9,24.6,27.284,24.291,24.074,21.748,46.9,47.1,45.5,49.5,41.652,45.54,47.473,58.987,,17.0,,18.0
2017-07-25 21:22:00,2.0,2.472,480.0,456.0,474.0,384.0,17.0,18.0,24.1,24.4,24.9,24.6,27.284,24.219,24.098000000000006,21.7,46.8,46.7,45.3,49.6,41.257,45.53100000000001,47.572,59.224,,17.0,,18.0
2017-07-25 21:23:00,2.0,3.128,480.0,455.0,473.0,384.0,17.0,18.0,24.1,24.4,24.8,24.5,27.284,24.171,24.098000000000006,21.652,46.9,46.4,45.3,49.5,41.027,45.59,47.316,59.37,,17.0,,18.0
2017-07-25 21:24:00,2.0,3.159,478.0,454.0,470.0,383.0,17.0,18.0,24.1,24.4,24.8,24.5,27.284,24.122,24.098000000000006,21.628,46.5,46.1,45.1,49.5,40.994,45.52,47.124,59.488,,17.0,,18.0
2017-07-25 21:25:00,2.0,2.96,472.0,457.0,470.0,387.0,17.0,18.0,24.1,24.4,24.7,24.4,27.284,24.05,24.074,21.604,46.3,45.9,45.1,50.3,40.895,45.44600000000001,47.088,59.668,,17.0,,18.0
2017-07-25 21:26:00,2.0,2.502,470.0,456.0,471.0,387.0,17.0,18.0,24.1,24.3,24.7,24.4,27.259,24.026,24.05,21.557,46.1,45.7,44.9,50.1,40.563,45.572,47.246,59.813,,17.0,,18.0
2017-07-25 21:27:00,2.0,2.258,469.0,460.0,472.0,384.0,17.0,18.0,24.0,24.3,24.7,24.3,27.259,24.026,24.05,21.509,45.9,45.6,44.9,50.5,40.859,45.669,46.989,59.928,,17.0,,18.0
2017-07-25 21:28:00,2.0,2.411,470.0,467.0,473.0,380.0,17.0,18.0,24.0,24.3,24.7,24.3,27.235,24.05,24.026,21.485,45.9,46.5,44.9,50.1,39.966,45.768,47.147,60.015,,17.0,,18.0
2017-07-25 21:29:00,2.0,2.7310000000000003,470.0,470.0,473.0,381.0,17.0,18.0,24.0,24.3,24.7,24.3,27.21,24.05,24.002,21.437,46.7,47.2,44.9,50.0,40.128,45.70399999999999,47.368,60.16,,17.0,,18.0
2017-07-25 21:30:00,2.0,2.792,474.0,470.0,475.0,380.0,17.0,18.0,24.0,24.3,24.8,24.2,27.21,24.098000000000006,24.002,21.39,47.1,47.3,44.9,50.7,40.92,45.678,47.65600000000001,60.244,,17.0,,18.0
2017-07-25 21:31:00,2.0,3.037,471.0,468.0,477.0,384.0,17.0,18.0,24.0,24.3,24.8,24.2,27.186,24.122,23.978,21.366,47.1,47.5,44.9,50.6,40.192,45.713,47.845,60.362,,17.0,,18.0
2017-07-25 21:32:00,2.0,2.457,469.0,466.0,479.0,385.0,17.0,18.0,24.0,24.3,24.8,24.1,27.136,24.171,23.978,21.342,47.4,47.5,44.9,51.0,39.889,45.622,47.941,60.48,,17.0,,18.0
2017-07-25 21:33:00,2.0,2.564,470.0,463.0,478.0,385.0,17.0,18.0,24.0,24.2,24.8,24.1,27.112,24.195,24.002,21.294,47.4,47.6,44.9,51.4,40.58,45.528,47.976000000000006,60.624,,17.0,,18.0
2017-07-25 21:34:00,2.0,2.457,470.0,463.0,473.0,384.0,17.0,18.0,24.0,24.2,24.9,24.0,27.063,24.243,24.002,21.246,47.4,47.6,44.9,51.6,40.838,45.534,47.88,60.769,,17.0,,18.0
2017-07-25 21:35:00,2.0,2.228,470.0,461.0,470.0,387.0,17.0,18.0,24.0,24.2,24.9,24.0,27.038,24.267,24.026,21.223000000000006,47.5,47.7,44.8,51.9,41.29600000000001,45.505,48.075,60.886,,17.0,,18.0
2017-07-25 21:36:00,2.0,2.075,469.0,460.0,467.0,387.0,17.0,18.0,24.0,24.2,24.9,23.9,27.038,24.291,24.05,21.175,47.4,47.7,44.8,51.8,41.527,45.54,48.04600000000001,61.03100000000001,,17.0,,18.0
2017-07-25 21:37:00,2.0,2.396,466.0,460.0,467.0,387.0,17.0,18.0,24.0,24.2,24.9,23.9,27.014,24.267,24.074,21.127,47.5,47.8,44.8,51.2,40.997,45.44,47.953,61.053,,17.0,,18.0
2017-07-25 21:38:00,2.0,1.633,464.0,457.0,466.0,385.0,17.0,18.0,24.0,24.2,24.9,23.8,27.014,24.243,24.098000000000006,21.127,47.5,47.8,44.8,51.6,41.49100000000001,45.179,48.084,61.235,,17.0,,18.0
2017-07-25 21:39:00,2.0,2.09,464.0,457.0,467.0,387.0,17.0,18.0,24.1,24.3,24.8,23.8,27.014,24.171,24.122,21.079,47.6,47.8,44.5,51.7,41.59,45.00899999999999,48.023,61.319,,17.0,,18.0
2017-07-25 21:40:00,2.0,2.38,463.0,457.0,465.0,387.0,17.0,18.0,24.1,24.2,24.6,23.6,27.014,24.098000000000006,24.146,21.056,47.6,47.8,44.5,51.6,41.885,44.742,47.962,61.43600000000001,,17.0,,18.0
2017-07-25 21:41:00,2.0,2.487,462.0,459.0,461.0,387.0,17.0,18.0,24.1,24.3,24.6,23.7,26.989,24.026,24.171,20.984,47.6,47.9,44.3,52.6,42.112,44.54,47.837,61.515,,17.0,,18.0
2017-07-25 21:42:00,2.0,2.35,466.0,461.0,465.0,385.0,17.0,18.0,24.1,24.3,24.4,23.7,26.989,23.954,24.195,20.936,46.9,47.8,44.2,52.2,41.75100000000001,44.56399999999999,47.776,61.629,,17.0,,18.0
