Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-14 19:05:00,9.964,3,487,474,456,431,0.104,19,25,23.7,22,23.6,20.7,23.165,21.8206344,17.36777778,43.5,49.3,44.3,39.3,46.815,49.38,57.365,,19,,25
2017-11-14 19:06:00,9.201,4,487,472,456,430,0.104,19,25,23.7,22,23.6,20.6,23.14111111,21.7967436,17.34388889,43.5,49.2,44.2,39.4,46.62,49.376,57.543,,19,,25
2017-11-14 19:07:00,10.819,4,489,471,455,428,0.105,19,25,23.7,22,23.6,20.6,23.14111111,21.7967436,17.32,43.5,49.2,44.2,39.5,46.652,49.345,57.449,,19,,25
2017-11-14 19:08:00,9.72,4,486,472,460,432,0.105,19,25,23.7,22,23.6,20.5,23.11722222,21.773964,17.27222222,43.4,49.2,44.2,39.6,46.681,49.468,57.593,,19,,25
2017-11-14 19:09:00,10.62,3,481,472,460,429,0.105,19,25,23.7,22,23.6,20.5,23.11722222,21.773964,17.225,43.4,49.1,44.2,39.8,46.521,49.215,57.798,,19,,25
2017-11-14 19:10:00,9.979,3,481,472,463,428,0.105,19,25,23.7,22,23.6,20.5,23.09277778,21.7495176,17.20111111,43.4,49.1,44.2,40.1,46.198,49.37,57.734,,19,,25
2017-11-14 19:11:00,10.91,4,481,474,464,422,0.105,19,25,23.7,22,23.6,20.4,23.09277778,21.7495176,17.15277778,43.2,49.1,44.1,40.1,46.678,49.497,57.848,,19,,25
2017-11-14 19:12:00,10.239,3,487,478,466,425,0.105,19,26,23.7,22,23.6,20.4,23.09277778,21.7256268,17.10611111,43.1,49.1,44,40.3,46.486,49.399,58.022,,19,,26
2017-11-14 19:13:00,10.529,4,484,479,470,428,0.105,19,26,23.7,22,23.6,20.4,23.09277778,21.7256268,17.05777778,43.3,49,44.1,40.4,46.742,49.557,58.136,,19,,26
2017-11-14 19:14:00,10.575,3,484,478,472,430,0.105,19,26,23.7,22,23.6,20.4,23.06888889,21.701736,17.01111111,43.2,49,44.1,40.5,46.675,49.553,58.34,,19,,26
2017-11-14 19:15:00,9.506,3,487,480,468,435,0.104,19,26,23.7,22,23.6,20.3,23.06888889,21.701736,16.96277778,43.4,49,44,40.6,46.419,49.427,58.423,,19,,26
2017-11-14 19:16:00,10.346,4,489,481,466,436,0.104,19,26,23.7,22,23.6,20.3,23.06888889,21.6778452,16.93888889,43.3,49,44,40.8,46.611,49.487,58.722,,19,,26
2017-11-14 19:17:00,9.445,3,487,487,466,436,0.103,19,26,23.7,22,23.6,20.2,23.045,21.6778452,16.915,43.3,49.1,44,40.7,46.704,49.614,58.99,,19,,26
2017-11-14 19:18:00,9.751,3,486,490,466,435,0.103,19,26,23.7,22,23.6,20.2,23.045,21.6539544,16.89222222,43.4,49,44,40.8,46.672,49.2,59.167,,19,,26
2017-11-14 19:19:00,8.759,3,482,487,466,435,0.103,16,26,23.7,22,23.6,20.2,23.045,21.6539544,16.86777778,43.4,49,44,40.8,46.736,49.579,59.284,,16,,26
2017-11-14 19:20:00,9.277,3,478,487,473,438,0.103,16,26,23.7,22,23.6,20.1,23.02111111,21.629508,16.82,43.2,49,44,40.9,46.189,49.607,59.336,,16,,26
2017-11-14 19:21:00,11.109,4,484,486,472,441,0.104,16,26,23.7,22,23.6,20.1,23.02111111,21.6056172,16.79611111,43.2,49,44,41,46.509,49.636,59.543,,16,,26
2017-11-14 19:22:00,7.858,4,476,486,471,440,0.104,16,26,23.7,22,23.6,20.1,23.02111111,21.6056172,16.74888889,43.2,49,44,41.7,46.733,49.478,59.626,,16,,26
2017-11-14 19:23:00,8.011,4,472,483,471,435,0.103,16,26,23.7,22,23.6,20.1,22.99722222,21.6056172,16.74888889,43.3,48.9,44,41.5,46.41,49.667,59.506,,16,,26
2017-11-14 19:24:00,8.148,3,478,479,471,431,0.103,16,26,23.7,22,23.6,20,22.99722222,21.5828376,16.70111111,43.4,48.9,44.1,41.6,46.794,49.633,59.618,,16,,26
2017-11-14 19:25:00,8.133,4,476,478,466,433,0.102,16,26,23.7,22,23.6,20,22.99722222,21.5828376,16.67722222,43.3,48.9,44,41.8,46.698,49.664,59.825,,16,,26
2017-11-14 19:26:00,8.118,4,476,480,466,431,0.102,16,26,23.6,22,23.6,20,22.97277778,21.5589468,16.65388889,43.3,49,44,42.2,46.727,49.724,60.001,,16,,26
2017-11-14 19:27:00,8.118,4,484,481,466,433,0.102,16,26,23.7,22,23.6,19.9,22.97277778,21.5589468,16.63,43.4,49,44,42.4,46.631,49.693,60.178,,16,,26
2017-11-14 19:28:00,7.431,3,493,485,469,432,0.102,16,26,23.7,22,23.6,19.9,22.97277778,21.5345004,16.60611111,43.1,48.9,44,42.4,46.471,49.658,60.234,,16,,26
2017-11-14 19:29:00,8.133,3,500,486,469,430,0.103,16,26,23.7,22,23.6,19.9,22.94888889,21.5345004,16.55777778,43.4,48.9,44.1,42.4,46.724,49.563,60.436,,16,,26
2017-11-14 19:30:00,7.553,4,492,485,469,432,0.103,16,26,23.7,22,23.6,19.8,22.94888889,21.5106096,16.55777778,43.3,48.9,44.1,42.5,46.82,49.718,60.496,,16,,26
2017-11-14 19:31:00,6.943,4,487,487,473,435,0.102,16,26,23.7,22,23.6,19.8,22.94888889,21.5106096,16.51111111,43.2,49,44.1,42.5,46.788,49.623,60.548,,16,,26
2017-11-14 19:32:00,6.928,3,489,486,475,435,0.102,16,26,23.7,22,23.6,19.8,22.94888889,21.5106096,16.51111111,43.4,49,44.1,42.8,46.756,49.718,60.758,,16,,26
2017-11-14 19:33:00,9.4,4,489,483,473,438,0.102,16,26,23.7,22,23.6,19.8,22.925,21.4867188,16.48722222,43,48.9,44.1,42.8,46.817,49.652,60.814,,16,,26
2017-11-14 19:34:00,8.103,3,485,486,475,435,0.102,16,26,23.7,22,23.6,19.7,22.90111111,21.4867188,16.48722222,43.1,49,44.1,43,46.846,49.652,61.023,,16,,26
2017-11-14 19:35:00,7.843,3,481,490,472,432,0.103,16,26,23.7,22,23.6,19.7,22.90111111,21.462828,16.46277778,43,49,44.1,43.1,46.814,49.648,60.959,,16,,26
2017-11-14 19:36:00,6.989,4,486,490,476,428,0.103,16,26,23.7,22,23.6,19.7,22.87722222,21.462828,16.46277778,43,49,44.1,43.1,46.748,49.743,61.049,,16,,26
2017-11-14 19:37:00,7.736,4,491,491,476,428,0.1,16,26,23.7,22,23.6,19.7,22.87722222,21.4389372,16.415,43.2,49.1,44,43.2,46.907,49.803,60.982,,16,,26
2017-11-14 19:38:00,8.209,4,493,489,476,429,0.1,16,26,23.7,22,23.6,19.6,22.87722222,21.4389372,16.39222222,43.1,49.1,44,43.5,46.843,49.329,60.918,,16,,26
2017-11-14 19:39:00,8.194,3,489,484,479,430,0.102,16,26,23.7,22,23.6,19.6,22.87722222,21.4144908,16.36777778,43.1,49.1,44.1,43.7,46.843,49.705,61.243,,16,,26
2017-11-14 19:40:00,7.462,3,489,481,477,429,0.102,16,26,23.7,22,23.6,19.6,22.87722222,21.4144908,16.34388889,43.3,49.1,44.1,43.7,46.843,49.831,61.209,,16,,26
2017-11-14 19:41:00,7.752,4,491,478,476,430,0.102,16,26,23.7,22,23.6,19.6,22.85277778,21.4144908,16.29611111,43.5,49.1,44.2,44.3,46.904,49.453,61.291,,16,,26
2017-11-14 19:42:00,8.728,3,495,481,474,426,0.102,16,23,23.7,22,23.6,19.5,22.85277778,21.3917112,16.24888889,43.6,49.1,44.4,43.9,46.713,49.797,61.402,,16,,23
2017-11-14 19:43:00,7.141,4,499,481,473,424,0.102,16,23,23.7,22,23.6,19.5,22.82888889,21.3917112,16.225,43.6,49.1,44.4,43.9,46.646,49.323,61.607,,16,,23
2017-11-14 19:44:00,8.896,4,501,483,471,427,0.102,16,23,23.7,22,23.6,19.5,22.82888889,21.3678204,16.225,43.6,49.1,44.4,44,46.838,49.699,61.786,,16,,23
2017-11-14 19:45:00,8.042,4,500,483,471,429,0.101,16,23,23.7,22,23.6,19.4,22.82888889,21.3678204,16.20111111,43.6,49.1,44.5,44.1,46.901,49.888,61.991,,16,,23
2017-11-14 19:46:00,8.179,3,498,483,471,429,0.101,16,23,23.7,22,23.5,19.4,22.805,21.3678204,16.20111111,43.6,49.1,44.6,44.3,46.835,49.762,62.11,,16,,23
2017-11-14 19:47:00,8.377,3,498,483,472,433,0.101,16,23,23.7,22,23.5,19.4,22.805,21.3439296,16.17722222,43.7,49.2,44.5,44.6,46.867,49.759,62.076,,16,,23
2017-11-14 19:48:00,7.568,3,495,483,472,433,0.101,16,23,23.7,22,23.5,19.4,22.78111111,21.3194832,16.17722222,43.7,49.2,44.5,44.9,46.832,49.756,62.284,,16,,23
2017-11-14 19:49:00,7.172,4,496,483,474,436,0.102,<10,23,23.7,22,23.5,19.4,22.78111111,21.3194832,16.12888889,43.7,49.2,44.5,44.9,46.736,49.598,62.366,NO2gb,,NO2gb,
2017-11-14 19:50:00,6.744,4,489,490,473,438,0.102,<10,23,23.7,22,23.5,19.3,22.78111111,21.3194832,16.10611111,43.7,49.2,44.6,44.6,46.927,49.756,62.421,NO2gb,,NO2gb,
2017-11-14 19:51:00,7.065,3,486,494,474,442,0.101,<10,23,23.7,22,23.5,19.3,22.75722222,21.2955924,16.08222222,43.7,49.2,44.5,44.7,46.573,49.91,62.625,NO2gb,,NO2gb,
2017-11-14 19:52:00,7.736,3,497,492,476,444,0.101,<10,23,23.7,22,23.5,19.3,22.75722222,21.2717016,16.05777778,43.7,49.1,44.5,44.8,46.829,49.907,62.68,NO2gb,,NO2gb,
2017-11-14 19:53:00,7.721,4,497,494,476,438,0.1,<10,23,23.7,22,23.5,19.3,22.73277778,21.2717016,16.03388889,43.7,49.2,44.5,44.6,46.762,49.939,62.914,NO2gb,,NO2gb,
2017-11-14 19:54:00,7.095,3,497,490,473,435,0.1,<10,23,23.7,22,23.5,19.2,22.73277778,21.2478108,16.01,43.8,49.2,44.5,44.6,46.953,49.935,62.88,NO2gb,,NO2gb,
2017-11-14 19:55:00,8.225,4,499,489,473,437,0.101,<10,23,23.7,22,23.5,19.2,22.70888889,21.2478108,15.98611111,43.8,49.1,44.6,44.6,46.823,49.935,62.876,NO2gb,,NO2gb,
2017-11-14 19:56:00,7.446,4,498,487,475,435,0.101,<10,23,23.7,22,23.5,19.1,22.70888889,21.2244756,15.98611111,43.8,49.1,44.5,44.6,46.887,49.869,62.935,NO2gb,,NO2gb,
2017-11-14 19:57:00,7.889,3,493,481,477,431,0.1,<10,23,23.7,22,23.5,19.1,22.70888889,21.2244756,15.98611111,43.8,49.1,44.5,44.6,46.95,49.301,63.024,NO2gb,,NO2gb,
2017-11-14 19:58:00,8.515,3,491,480,479,428,0.1,<10,23,23.7,22,23.5,19.1,22.70888889,21.2244756,15.96277778,43.7,49.2,44.5,45.2,46.918,49.743,63.079,NO2gb,,NO2gb,
2017-11-14 19:59:00,7.95,3,491,481,476,428,0.1,<10,23,23.7,22,23.5,19.1,22.685,21.2005848,15.93888889,43.8,49.1,44.5,44.8,46.82,49.961,63.105,NO2gb,,NO2gb,
2017-11-14 20:00:00,8.743,4,492,486,476,432,0.1,<10,23,23.7,22,23.5,19.1,22.685,21.2005848,15.93888889,43.8,49.1,44.5,45.1,46.947,49.929,63.105,NO2gb,,NO2gb,
2017-11-14 20:01:00,8.637,3,492,487,476,431,0.101,<10,23,23.6,22,23.5,19,22.685,21.176694,15.915,43.8,49.2,44.5,45,47.075,49.957,63.131,NO2gb,,NO2gb,
2017-11-14 20:02:00,9.232,3,493,486,477,432,0.101,<10,23,23.6,22,23.5,19,22.66111111,21.176694,15.89111111,43.8,49.2,44.5,45.2,46.817,50.052,63.186,NO2gb,,NO2gb,
2017-11-14 20:03:00,9.735,3,495,486,477,435,0.101,<10,23,23.6,22,23.4,19,22.66111111,21.1528032,15.86722222,43.8,49.1,44.5,45.7,47.008,49.923,63.389,NO2gb,,NO2gb,
2017-11-14 20:04:00,8.53,3,495,490,479,435,0.101,<10,23,23.6,22,23.4,19,22.63722222,21.1528032,15.89111111,43.8,49.1,44.5,45.4,46.973,50.08,63.304,NO2gb,,NO2gb,
2017-11-14 20:05:00,8.576,4,497,490,479,433,0.101,<10,23,23.6,22,23.4,18.9,22.63722222,21.1289124,15.86722222,43.8,49.1,44.5,45.5,47.005,49.983,63.241,NO2gb,,NO2gb,
2017-11-14 20:06:00,9.003,3,500,490,479,435,0.101,<10,23,23.6,22,23.4,18.9,22.63722222,21.1289124,15.86722222,43.8,49.2,44.6,46.2,47.069,50.108,63.211,NO2gb,,NO2gb,
2017-11-14 20:07:00,8.408,3,489,492,476,438,0.101,<10,23,23.6,22,23.4,18.9,22.61277778,21.104466,15.84277778,43.8,49.1,44.5,45.4,46.811,50.137,63.119,NO2gb,,NO2gb,
2017-11-14 20:08:00,8.881,3,491,492,476,433,0.101,<10,23,23.6,22,23.4,18.9,22.58888889,21.104466,15.84277778,43.8,49.1,44.4,45.4,47.095,50.168,62.941,NO2gb,,NO2gb,
2017-11-14 20:09:00,8.408,4,489,492,479,437,0.1,<10,23,23.6,22,23.4,18.8,22.58888889,21.0805752,15.79611111,43.8,49.1,44.5,45.7,46.744,50.102,62.992,NO2gb,,NO2gb,
2017-11-14 20:10:00,11.444,3,492,495,477,435,0.1,<10,23,23.6,22,23.4,18.8,22.58888889,21.0805752,15.79611111,43.8,49.1,44.5,45.4,47.063,50.134,62.992,NO2gb,,NO2gb,
2017-11-14 20:11:00,9.506,3,489,496,479,433,0.099,<10,23,23.6,22,23.4,18.8,22.565,21.0805752,15.77222222,43.8,49,44.6,45.2,46.933,49.945,62.929,NO2gb,,NO2gb,
2017-11-14 20:12:00,11.887,3,487,493,480,433,0.099,<10,22,23.6,22,23.4,18.8,22.565,21.0577956,15.74777778,43.8,49.1,44.6,45.4,46.996,49.879,63.043,NO2gb,,NO2gb,
2017-11-14 20:13:00,10.407,4,487,491,474,433,0.101,<10,22,23.6,22,23.4,18.7,22.565,21.0577956,15.74777778,43.7,49.1,44.6,45.2,47.092,50.193,63.162,NO2gb,,NO2gb,
2017-11-14 20:14:00,9.277,4,493,491,471,429,0.101,<10,22,23.6,21.9,23.4,18.7,22.565,21.0339048,15.7,43.7,49.1,44.6,45.3,46.869,50.096,63.183,NO2gb,,NO2gb,
2017-11-14 20:15:00,11.215,4,495,491,472,428,0.101,<10,22,23.6,22,23.4,18.7,22.54111111,21.0339048,15.7,43.8,49.1,44.6,45.1,47.057,50.096,63.449,NO2gb,,NO2gb,
2017-11-14 20:16:00,10.468,4,495,486,473,429,0.101,<10,22,23.6,22,23.4,18.6,22.51722222,21.0094584,15.65222222,43.7,49.1,44.6,45.1,46.99,50.187,63.353,NO2gb,,NO2gb,
2017-11-14 20:17:00,10.3,4,491,483,471,428,0.1,<10,22,23.5,21.9,23.4,18.6,22.51722222,21.0094584,15.62888889,43.7,49.1,44.5,45,47.086,50.093,63.467,NO2gb,,NO2gb,
2017-11-14 20:18:00,9.888,4,486,487,473,432,0.1,<10,22,23.5,21.9,23.4,18.6,22.51722222,20.9855676,15.605,43.8,49.1,44.5,45.2,47.054,50.152,63.581,NO2gb,,NO2gb,
2017-11-14 20:19:00,10.803,4,491,491,473,439,0.101,15,22,23.5,22,23.4,18.6,22.49277778,20.9855676,15.605,43.8,49.1,44.5,45.1,47.051,50.184,63.699,,15,,22
2017-11-14 20:20:00,9.018,4,491,490,475,440,0.101,15,22,23.5,21.9,23.4,18.5,22.49277778,20.9855676,15.58111111,43.8,49.1,44.6,45.1,47.019,50.089,63.665,,15,,22
2017-11-14 20:21:00,10.834,4,487,490,477,437,0.1,15,22,23.5,21.9,23.4,18.5,22.49277778,20.9616768,15.55722222,43.8,49.1,44.6,45.1,46.924,50.118,63.691,,15,,22
2017-11-14 20:22:00,10.605,4,491,494,479,440,0.1,15,22,23.5,21.9,23.4,18.5,22.46888889,20.9616768,15.53277778,43.7,49,44.6,45.2,47.112,50.212,63.598,,15,,22
2017-11-14 20:23:00,11.093,4,491,500,477,441,0.1,15,22,23.5,21.9,23.4,18.4,22.46888889,20.937786,15.50888889,43.8,49,44.6,45.3,47.048,50.209,63.712,,15,,22
2017-11-14 20:24:00,9.201,4,487,500,480,445,0.1,15,22,23.5,21.9,23.4,18.4,22.445,20.937786,15.50888889,43.8,49.1,44.5,45.2,47.045,50.115,63.801,,15,,22
2017-11-14 20:25:00,10.254,4,487,499,480,447,0.1,15,22,23.5,21.9,23.4,18.4,22.445,20.937786,15.485,43.8,49,44.5,45.6,47.045,50.272,63.649,,15,,22
2017-11-14 20:26:00,12.436,4,487,493,480,447,0.1,15,22,23.4,21.9,23.3,18.4,22.445,20.9144508,15.46111111,43.8,48.9,44.5,45.5,47.173,50.206,63.763,,15,,22
2017-11-14 20:27:00,10.819,4,487,491,479,445,0.101,15,22,23.5,21.9,23.4,18.3,22.42111111,20.9144508,15.46111111,43.8,48.9,44.5,46.8,47.138,50.269,63.881,,15,,22
2017-11-14 20:28:00,9.308,4,495,491,481,445,0.101,15,22,23.5,21.9,23.4,18.3,22.42111111,20.89056,15.485,43.8,49,44.5,45.9,47.17,50.265,63.885,,15,,22
2017-11-14 20:29:00,9.979,4,491,495,482,442,0.102,15,22,23.5,21.9,23.4,18.3,22.39722222,20.89056,15.50888889,43.7,49,44.6,46.1,47.199,50.234,63.83,,15,,22
2017-11-14 20:30:00,10.529,4,497,496,481,445,0.102,15,22,23.5,21.9,23.3,18.3,22.39722222,20.89056,15.53277778,43.7,48.9,44.6,45.9,47.039,50.391,63.746,,15,,22
2017-11-14 20:31:00,9.155,4,503,495,482,447,0.1,15,22,23.5,21.9,23.3,18.2,22.39722222,20.8666692,15.50888889,43.7,49,44.5,46,47.199,50.325,63.683,,15,,22
2017-11-14 20:32:00,10.544,4,505,495,480,449,0.1,15,22,23.5,21.9,23.3,18.2,22.37277778,20.8666692,15.485,43.7,48.9,44.5,45.7,47.291,50.325,63.708,,15,,22
2017-11-14 20:33:00,9.842,4,500,495,480,449,0.102,15,22,23.5,21.9,23.3,18.2,22.37277778,20.8427784,15.485,43.7,48.9,44.6,45.8,46.941,50.322,63.649,,15,,22
2017-11-14 20:34:00,8.972,4,505,496,479,447,0.102,15,22,23.5,21.9,23.3,18.1,22.37277778,20.8427784,15.46111111,43.8,48.9,44.4,46,47.196,50.291,63.822,,15,,22
2017-11-14 20:35:00,11.536,4,508,499,476,442,0.101,15,22,23.5,21.9,23.3,18.1,22.35,20.8427784,15.43777778,43.8,49,44.5,45.9,46.906,50.196,63.759,,15,,22
2017-11-14 20:36:00,11.032,4,516,499,476,444,0.101,15,22,23.5,21.9,23.3,18.1,22.35,20.8188876,15.46111111,43.8,49,44.4,46,47.193,50.287,63.704,,15,,22
2017-11-14 20:37:00,9.598,4,515,496,479,445,0.1,15,22,23.4,21.9,23.3,18.1,22.32611111,20.8188876,15.485,43.5,48.9,44.4,45.9,47.126,50.256,63.679,,15,,22
2017-11-14 20:38:00,8.789,4,518,495,481,447,0.1,15,22,23.4,21.9,23.3,18.1,22.32611111,20.8188876,15.485,43.7,48.9,44.4,46.4,47.094,50.319,63.531,,15,,22
2017-11-14 20:39:00,9.674,4,512,496,484,453,0.1,15,22,23.4,21.9,23.3,18,22.30222222,20.7944412,15.46111111,43.6,48.8,44.6,46.8,47.091,50.033,63.497,,15,,22
2017-11-14 20:40:00,9.842,4,514,499,484,454,0.1,15,22,23.4,21.9,23.3,18,22.30222222,20.7944412,15.43777778,43.8,48.8,44.6,46.4,47.059,50.253,63.611,,15,,22
2017-11-14 20:41:00,10.361,4,510,498,482,454,0.1,15,22,23.4,21.9,23.3,18,22.30222222,20.7944412,15.41388889,43.8,48.9,44.5,46.5,47.187,50.347,63.519,,15,,22
2017-11-14 20:42:00,9.323,4,512,499,482,457,0.1,15,22,23.4,21.9,23.3,17.9,22.30222222,20.7716616,15.41388889,43.8,49,44.5,46.4,47.027,50.312,63.548,,15,,22
2017-11-14 20:43:00,8.927,4,515,499,481,452,0.099,15,22,23.4,21.9,23.3,17.9,22.27777778,20.7477708,15.39,43.7,49,44.6,46.2,47.024,50.466,63.692,,15,,22
2017-11-14 20:44:00,10.315,4,515,495,483,452,0.099,15,22,23.4,21.9,23.3,17.9,22.27777778,20.7477708,15.39,43.7,48.8,44.6,46.2,47.216,50.498,64.105,,15,,22
2017-11-14 20:45:00,10.391,4,513,496,484,452,0.101,15,22,23.4,21.9,23.3,17.9,22.25388889,20.7477708,15.39,43.7,48.8,44.6,46.4,47.021,50.341,64.223,,15,,22
2017-11-14 20:46:00,9.827,4,517,496,486,450,0.101,15,22,23.4,21.9,23.3,17.9,22.25388889,20.72388,15.39,43.7,48.9,44.4,46.6,47.149,50.369,64.223,,15,,22
2017-11-14 20:47:00,10.285,4,516,495,481,447,0.103,15,22,23.4,21.9,23.2,17.8,22.25388889,20.72388,15.39,43.8,48.8,44.6,46.5,47.245,50.275,64.075,,15,,22
2017-11-14 20:48:00,10.117,4,515,492,483,450,0.103,15,22,23.4,21.9,23.3,17.8,22.23,20.6994336,15.39,43.7,48.9,44.6,46.4,47.146,50.366,64.046,,15,,22
2017-11-14 20:49:00,13.016,4,503,495,485,453,0.1,16,22,23.4,21.9,23.2,17.8,22.23,20.6994336,15.36611111,43.8,48.9,44.5,47.2,47.273,50.051,63.953,,16,,22
2017-11-14 20:50:00,11.719,5,507,499,488,454,0.1,16,22,23.4,21.9,23.2,17.8,22.23,20.6994336,15.34222222,43.7,48.8,44.5,47,47.273,50.177,64.008,,16,,22
2017-11-14 20:51:00,10.651,4,503,500,488,454,0.106,16,22,23.4,21.9,23.2,17.7,22.23,20.6994336,15.36611111,43.6,48.9,44.6,46.8,47.178,50.617,63.865,,16,,22
2017-11-14 20:52:00,11.337,4,503,500,490,456,0.106,16,22,23.4,21.9,23.2,17.7,22.23,20.6755428,15.39,43.7,48.8,44.6,46.8,47.337,50.425,63.869,,16,,22
2017-11-14 20:53:00,10.376,4,498,499,489,449,0.103,16,22,23.4,21.9,23.2,17.7,22.20611111,20.6755428,15.41388889,43.8,48.8,44.6,46.7,47.27,50.488,63.843,,16,,22
2017-11-14 20:54:00,10.163,5,505,496,490,449,0.103,16,22,23.4,21.9,23.2,17.6,22.20611111,20.651652,15.39,43.8,48.7,44.6,46.8,47.27,50.391,63.81,,16,,22
2017-11-14 20:55:00,10.391,4,508,499,488,451,0.104,16,22,23.4,21.9,23.2,17.6,22.20611111,20.651652,15.36611111,43.8,48.7,44.5,46.9,47.302,50.454,63.776,,16,,22
2017-11-14 20:56:00,12.222,5,508,499,492,451,0.104,16,22,23.4,21.9,23.2,17.6,22.18222222,20.651652,15.36611111,43.4,48.7,44.5,46.8,47.204,50.705,63.835,,16,,22
2017-11-14 20:57:00,11.536,5,510,501,490,452,0.103,16,22,23.3,21.9,23.2,17.6,22.18222222,20.6288724,15.34222222,43.7,48.7,44.5,46.7,47.331,50.545,63.89,,16,,22
2017-11-14 20:58:00,11.719,5,503,502,487,453,0.103,16,22,23.3,21.9,23.2,17.6,22.15777778,20.604426,15.31777778,43.8,48.6,44.6,46.9,47.201,50.636,63.857,,16,,22
2017-11-14 20:59:00,12.619,4,501,502,487,452,0.105,16,22,23.3,21.9,23.2,17.6,22.15777778,20.604426,15.29388889,43.8,48.6,44.7,47.1,47.264,50.792,63.911,,16,,22
2017-11-14 21:00:00,10.666,5,505,507,489,453,0.105,16,22,23.3,21.9,23.2,17.5,22.15777778,20.604426,15.27,43.8,48.7,44.5,47.3,47.264,50.761,63.819,,16,,22
2017-11-14 21:01:00,11.719,5,505,502,488,456,0.103,16,22,23.3,21.9,23.2,17.5,22.15777778,20.5805352,15.24722222,43.7,48.7,44.5,47.1,47.233,50.726,63.933,,16,,22
2017-11-14 21:02:00,11.612,5,507,499,490,463,0.103,16,22,23.3,21.8,23.2,17.5,22.13388889,20.5805352,15.22277778,43.7,48.6,44.5,47.3,47.166,50.821,64.017,,16,,22
2017-11-14 21:03:00,11.948,5,508,496,488,465,0.103,16,22,23.3,21.9,23.2,17.4,22.13388889,20.5805352,15.22277778,43.7,48.6,44.5,47.6,47.293,50.664,63.988,,16,,22
2017-11-14 21:04:00,11.246,4,507,494,490,463,0.103,16,22,23.3,21.9,23.2,17.4,22.13388889,20.5566444,15.19888889,43.6,48.6,44.6,48.5,47.261,50.88,64.013,,16,,22
2017-11-14 21:05:00,13.123,4,508,491,490,460,0.102,16,22,23.3,21.9,23.2,17.4,22.11,20.5566444,15.175,43.7,48.6,44.4,48.3,47.195,50.786,64.274,,16,,22
2017-11-14 21:06:00,12.116,5,508,495,489,458,0.102,16,22,23.3,21.8,23.2,17.4,22.11,20.5566444,15.15111111,43.7,48.5,44.6,48,47.258,50.441,64.417,,16,,22
2017-11-14 21:07:00,12.665,5,510,501,487,463,0.101,16,22,23.3,21.9,23.2,17.4,22.11,20.5566444,15.15111111,43.5,48.6,44.4,48.2,47.227,50.755,64.534,,16,,22
2017-11-14 21:08:00,13.291,5,505,505,488,463,0.101,16,22,23.3,21.8,23.1,17.3,22.11,20.5327536,15.12722222,43.7,48.5,44.3,48.5,47.258,50.72,64.589,,16,,22
2017-11-14 21:09:00,11.658,4,500,508,490,460,0.102,16,22,23.3,21.8,23.1,17.3,22.11,20.5327536,15.12722222,43.4,48.6,44.5,48.4,46.78,50.814,64.56,,16,,22
2017-11-14 21:10:00,13.001,5,498,507,488,460,0.102,16,22,23.3,21.8,23.1,17.3,22.08611111,20.5088628,15.12722222,43.7,48.5,44.6,48.2,47.351,51.03,64.53,,16,,22
2017-11-14 21:11:00,11.688,5,500,509,488,459,0.104,16,22,23.3,21.8,23.1,17.3,22.08611111,20.5088628,15.12722222,43.5,48.5,44.5,48.6,47.064,50.905,64.677,,16,,22
2017-11-14 21:12:00,11.963,5,503,511,483,463,0.104,16,22,23.3,21.8,23.1,17.3,22.08611111,20.4855276,15.12722222,43.7,48.5,44.5,48.4,47.447,50.839,64.706,,16,,22
2017-11-14 21:13:00,13.046,5,501,510,486,465,0.104,16,22,23.2,21.8,23.1,17.2,22.06222222,20.4855276,15.12722222,43.6,48.5,44.5,48.6,47.125,50.557,64.765,,16,,22
2017-11-14 21:14:00,11.368,5,507,504,486,465,0.104,16,22,23.2,21.9,23.1,17.2,22.06222222,20.4616368,15.10277778,43.7,48.5,44.7,48.5,47.125,50.93,64.79,,16,,22
2017-11-14 21:15:00,13.169,5,504,501,489,467,0.106,16,22,23.2,21.8,23.1,17.2,22.06222222,20.4616368,15.07888889,43.3,48.4,44.5,48.4,47.794,50.334,64.933,,16,,22
2017-11-14 21:16:00,12.421,5,503,504,490,478,0.106,16,22,23.2,21.8,23.1,17.2,22.06222222,20.4616368,15.03111111,43.7,48.4,44.4,48.3,47.73,50.585,64.925,,16,,22
2017-11-14 21:17:00,11.17,5,503,504,492,486,0.105,16,22,23.2,21.8,23.1,17.1,22.06222222,20.4616368,15.03111111,43.6,48.4,44.5,48.2,47.539,50.428,65.042,,16,,22
2017-11-14 21:18:00,10.819,5,508,506,493,489,0.105,16,22,23.2,21.8,23.1,17.1,22.06222222,20.4616368,15.00777778,43.7,48.4,44.5,48.4,47.38,50.648,65.067,,16,,22
