Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,TS_HBI_GRD,TS_HBI_BR1,TS_HBI_BR3,T_HBO_BA1,T_HBO_BA2,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RHS_HBI_GRD,RHS_HBI_BR1,RHS_HBI_BR3,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-22 17:25:00,2.518,1.0,554.0,531.0,556.0,0.014,<10,<10,22.0,22.2,19.3,23.308888888888895,22.9972222222222,21.4172222222222,22.754598,20.4838888888889,15.6288888888889,31.8,30.2,35.5,33.039,32.51,34.062,33.322,37.13,35.085,,7.3,,7.3
2018-01-22 17:26:00,1.846,1.0,556.0,534.0,556.0,0.014,<10,<10,22.0,22.2,19.3,23.285,22.9727777777778,21.4172222222222,22.801824,20.4838888888889,15.581111111111099,31.8,30.2,35.5,32.87,32.542,34.062,33.659,37.13,34.95,,7.3,,7.3
2018-01-22 17:27:00,2.365,1.0,555.0,536.0,556.0,0.014,<10,<10,22.0,22.2,19.3,23.308888888888895,22.9727777777778,21.392777777777802,22.9457244,20.4838888888889,15.5327777777778,31.8,30.2,35.5,33.239000000000004,32.608000000000004,34.126,33.639,37.163,35.173,,7.3,,7.3
2018-01-22 17:28:00,2.472,1.0,553.0,536.0,556.0,0.014,<10,<10,22.0,22.2,19.3,23.285,22.925,21.37,23.1140712,20.4838888888889,15.508888888888901,31.8,30.2,35.5,33.137,32.671,34.256,33.454,37.163,35.138000000000005,,7.3,,7.3
2018-01-22 17:29:00,2.609,1.0,553.0,534.0,552.0,0.014,<10,<10,22.0,22.2,19.3,23.285,22.901111111111106,21.37,23.2579716,20.5072222222222,15.4138888888889,31.8,30.3,35.5,33.304,32.669000000000004,34.322,33.234,37.165,35.291,,7.3,,7.3
2018-01-22 17:30:00,1.801,1.0,550.0,537.0,552.0,0.014,<10,<10,22.0,22.2,19.3,23.285,22.901111111111106,21.346111111111103,23.3779812,20.5072222222222,15.3177777777778,31.9,30.3,35.5,33.103,32.869,34.353,33.179,37.198,35.768,,7.3,,7.3
2018-01-22 17:31:00,3.067,1.0,552.0,540.0,553.0,0.014,<10,<10,22.0,22.1,19.3,23.285,22.877222222222198,21.322222222222198,23.4741,20.5072222222222,15.2227777777778,32.0,30.4,35.5,33.236999999999995,33.1,34.317,33.12,37.198,35.823,,7.3,,7.3
2018-01-22 17:32:00,2.594,1.0,555.0,540.0,551.0,0.014,<10,<10,22.0,22.1,19.3,23.285,22.877222222222198,21.322222222222198,23.5946652,20.5072222222222,15.1272222222222,31.9,30.4,35.5,33.37,33.133,34.317,32.964,37.23,35.94300000000001,,7.3,,7.3
2018-01-22 17:33:00,2.075,1.0,555.0,542.0,550.0,0.013,<10,<10,22.0,22.1,19.3,23.261111111111106,22.828888888888894,21.2977777777778,23.690784,20.5072222222222,15.1272222222222,31.9,30.4,35.5,33.368,33.162,34.381,32.806,37.26300000000001,36.137,,7.3,,7.3
2018-01-22 17:34:00,2.823,1.0,553.0,546.0,547.0,0.013,<10,<10,22.0,22.1,19.3,23.261111111111106,22.828888888888894,21.273888888888894,23.786902800000004,20.5072222222222,15.0788888888889,31.9,30.4,35.5,33.435,33.129,34.445,32.648,37.296,37.06800000000001,,7.3,,7.3
2018-01-22 17:35:00,2.625,1.0,550.0,545.0,547.0,0.014,<10,<10,22.0,22.1,19.3,23.285,22.828888888888894,21.273888888888894,23.859130800000006,20.5072222222222,15.0311111111111,31.9,30.5,35.5,33.57,33.195,34.511,32.453,37.328,37.74,,7.3,,7.3
2018-01-22 17:36:00,1.877,1.0,547.0,542.0,550.0,0.014,<10,<10,22.0,22.1,19.3,23.261111111111106,22.805,21.25,23.9069124,20.5072222222222,14.9838888888889,32.0,30.5,35.5,33.501,33.227,34.509,32.257,37.328,38.217,,7.3,,7.3
2018-01-22 17:37:00,2.441,1.0,550.0,540.0,553.0,0.014,<10,<10,22.0,22.1,19.3,23.261111111111106,22.805,21.226111111111106,23.979696,20.5072222222222,14.9361111111111,32.0,30.5,35.5,33.568000000000005,33.26,34.507,32.163000000000004,37.328,38.533,,7.3,,7.3
2018-01-22 17:38:00,2.365,1.0,552.0,542.0,556.0,0.014,<10,<10,22.0,22.1,19.3,23.261111111111106,22.7811111111111,21.2027777777778,24.0280332,20.5311111111111,14.887777777777801,31.9,30.5,35.5,33.568000000000005,33.258,34.57,32.033,37.331,38.624,,7.3,,7.3
2018-01-22 17:39:00,3.708,1.0,554.0,544.0,550.0,0.014,<10,<10,22.0,22.1,19.4,23.285,22.7811111111111,21.1788888888889,24.051924,20.5311111111111,14.84,31.9,30.5,35.6,33.936,33.324,34.667,31.498,37.396,38.971,,7.3,,7.3
2018-01-22 17:40:00,2.64,1.0,555.0,546.0,550.0,0.014,<10,<10,22.0,22.1,19.3,23.3327777777778,22.7572222222222,21.155,23.859130800000006,20.5311111111111,14.792222222222199,32.0,30.5,35.6,33.841,33.322,34.698,31.649,37.364,39.478,,7.3,,7.3
2018-01-22 17:41:00,2.319,1.0,555.0,549.0,553.0,0.014,<10,<10,22.0,22.1,19.4,23.3327777777778,22.7572222222222,21.131111111111103,23.6191116,20.5311111111111,14.7211111111111,32.0,30.6,35.6,33.641,33.355,34.762,31.93,37.396,39.566,,7.3,,7.3
2018-01-22 17:42:00,1.892,0.0,558.0,546.0,556.0,0.014,<10,<10,22.0,22.1,19.4,23.381111111111107,22.7327777777778,21.107222222222198,23.401872,20.5311111111111,14.672777777777801,32.0,30.6,35.6,33.978,33.386,34.759,32.312,37.396,38.825,,7.3,,7.3
2018-01-22 17:43:00,2.35,1.0,558.0,549.0,554.0,0.015,<10,<10,22.0,22.1,19.4,23.4527777777778,22.7327777777778,21.0827777777778,23.2096344,20.5311111111111,14.6488888888889,32.0,30.6,35.6,33.852,33.386,34.823,32.629,37.462,37.957,,7.3,,7.3
2018-01-22 17:44:00,2.838,1.0,562.0,550.0,553.0,0.015,<10,<10,22.1,22.1,19.4,23.5011111111111,22.708888888888893,21.058888888888895,23.0418432,20.5311111111111,14.6011111111111,32.0,30.6,35.6,33.623000000000005,33.384,34.821,32.881,37.462,36.923,,7.3,,7.3
2018-01-22 17:45:00,2.441,1.0,563.0,549.0,553.0,0.015,<10,<10,22.1,22.1,19.3,23.525,22.708888888888893,21.0361111111111,22.9218336,20.5311111111111,14.577222222222199,32.0,30.6,35.8,33.525,33.384,34.852,33.137,37.462,36.792,,7.3,,7.3
2018-01-22 17:46:00,3.403,1.0,561.0,550.0,550.0,0.015,<10,<10,22.1,22.1,19.4,23.5727777777778,22.708888888888893,21.0122222222222,22.801824,20.5311111111111,14.5527777777778,32.0,30.5,35.7,33.33,33.451,34.882,33.326,37.462,36.274,,7.3,,7.3
2018-01-22 17:47:00,2.655,1.0,560.0,546.0,551.0,0.015,<10,<10,22.1,22.1,19.4,23.5727777777778,22.708888888888893,20.9638888888889,22.7068164,20.5311111111111,14.505,32.0,30.6,35.7,33.396,33.451,35.01,33.45,37.462,36.075,,7.3,,7.3
2018-01-22 17:48:00,2.67,1.0,560.0,549.0,552.0,0.015,<10,<10,22.1,22.1,19.4,23.525,22.685,20.94,22.7068164,20.555,14.4811111111111,31.9,30.6,35.7,33.525,33.449,34.941,33.65,37.464,35.879,,7.3,,7.3
2018-01-22 17:49:00,2.548,1.0,564.0,548.0,553.0,0.014,<10,<10,22.1,22.1,19.4,23.4772222222222,22.685,20.916111111111103,22.7779332,20.555,14.4572222222222,31.9,30.6,35.7,33.654,33.449,35.005,33.257,37.431,36.006,,7.3,,7.3
2018-01-22 17:50:00,1.923,1.0,566.0,549.0,552.0,0.014,<10,<10,22.1,22.1,19.4,23.4288888888889,22.685,20.8922222222222,22.9218336,20.5311111111111,14.4572222222222,31.9,30.6,35.7,33.65,33.515,35.135,32.904,37.462,36.103,,7.3,,7.3
2018-01-22 17:51:00,2.548,1.0,566.0,550.0,551.0,0.014,<10,<10,22.1,22.1,19.4,23.381111111111107,22.6611111111111,20.868888888888897,23.0418432,20.555,14.4088888888889,31.9,30.6,35.7,33.745,33.513000000000005,35.132,32.614000000000004,37.464,36.42,,7.3,,7.3
2018-01-22 17:52:00,2.319,0.0,566.0,546.0,552.0,0.014,<10,<10,22.1,22.1,19.4,23.308888888888895,22.6611111111111,20.868888888888897,23.1618528,20.555,14.3611111111111,32.0,30.6,35.7,33.772,33.513000000000005,35.264,32.625,37.431,36.963,,7.3,,7.3
2018-01-22 17:53:00,1.892,0.0,566.0,546.0,553.0,0.015,<10,<10,22.1,22.0,19.4,23.285,22.6372222222222,20.845,23.2579716,20.555,14.337222222222199,32.0,30.7,35.7,33.836,33.577,35.196,32.5,37.464,37.154,,7.3,,7.3
2018-01-22 17:54:00,2.8080000000000003,1.0,560.0,542.0,551.0,0.015,<10,<10,22.1,22.1,19.4,23.261111111111106,22.6372222222222,20.8211111111111,23.3540904,20.555,14.29,32.0,30.7,35.7,33.834,33.644,35.325,32.442,37.431,37.277,,7.3,,7.3
2018-01-22 17:55:00,2.365,1.0,560.0,540.0,551.0,0.014,<10,<10,22.1,22.0,19.4,23.2372222222222,22.6372222222222,20.7972222222222,23.4257628,20.5311111111111,14.2661111111111,32.0,30.8,35.7,33.899,33.71,35.389,32.415,37.462,37.178,,7.3,,7.3
2018-01-22 17:56:00,3.769,1.0,566.0,539.0,551.0,0.014,<10,<10,22.1,22.0,19.4,23.212777777777802,22.6127777777778,20.7727777777778,23.499102,20.5311111111111,14.217777777777801,32.0,30.8,35.8,33.896,33.775,35.518,32.254,37.462,37.206,,7.3,,7.3
2018-01-22 17:57:00,2.564,1.0,569.0,542.0,553.0,0.015,<10,<10,22.1,22.1,19.4,23.188888888888894,22.6127777777778,20.7488888888889,23.5707744,20.555,14.1938888888889,32.0,30.8,35.8,33.961,33.907,35.615,32.093,37.464,37.396,,7.3,,7.3
2018-01-22 17:58:00,2.228,1.0,569.0,546.0,553.0,0.015,<10,<10,22.1,22.0,19.4,23.1411111111111,22.6127777777778,20.726111111111106,23.6191116,20.555,14.17,32.1,30.8,35.8,34.089,33.941,35.777,31.93,37.529,37.907,,7.3,,7.3
2018-01-22 17:59:00,2.35,1.0,576.0,545.0,552.0,0.015,<10,<10,22.1,22.0,19.4,23.1172222222222,22.5888888888889,20.7022222222222,23.6668932,20.555,14.122222222222199,32.1,30.9,35.8,34.087,34.005,35.906,31.934,37.529,37.453,,7.3,,7.3
2018-01-22 18:00:00,2.945,1.0,580.0,545.0,551.0,0.015,<10,<10,22.1,22.0,19.4,23.0927777777778,22.5888888888889,20.677777777777802,23.7146748,20.555,14.0977777777778,32.1,30.9,35.8,34.45,34.071,35.838,31.603,37.562,37.45,,7.3,,7.3
2018-01-22 18:01:00,3.006,0.0,582.0,545.0,556.0,0.014,<10,<10,22.2,22.0,19.4,23.0688888888889,22.565,20.653888888888897,23.786902800000004,20.555,14.05,32.0,30.9,35.8,34.382,34.069,35.967,31.542,37.595,36.899,,7.3,,7.3
2018-01-22 18:02:00,3.067,0.0,580.0,549.0,553.0,0.014,<10,<10,22.2,22.0,19.4,23.045,22.565,20.653888888888897,23.690784,20.555,14.0261111111111,32.3,30.9,35.8,34.213,34.102,35.835,32.037,37.627,36.478,,7.3,,7.3
2018-01-22 18:03:00,2.64,0.0,580.0,552.0,553.0,0.013,<10,<10,22.2,22.0,19.4,23.021111111111107,22.565,20.63,23.499102,20.555,14.0022222222222,32.3,30.9,35.8,34.444,34.036,35.899,32.287,37.66,36.283,,7.3,,7.3
2018-01-22 18:04:00,3.0210000000000004,1.0,583.0,550.0,550.0,0.013,<10,<10,22.2,22.0,19.4,23.021111111111107,22.541111111111107,20.6061111111111,23.2818624,20.555,13.977777777777801,32.2,31.0,35.9,34.376999999999995,34.034,35.86400000000001,32.636,37.725,36.151,,7.3,,7.3
2018-01-22 18:05:00,2.823,1.0,586.0,550.0,551.0,0.014,<10,<10,22.2,22.0,19.4,23.0688888888889,22.541111111111107,20.5827777777778,23.089624800000006,20.555,13.93,32.2,31.0,35.9,34.282,33.967,35.96,32.952,37.725,36.211,,7.3,,7.3
2018-01-22 18:06:00,2.625,0.0,588.0,549.0,553.0,0.014,<10,<10,22.2,22.0,19.4,23.1172222222222,22.5172222222222,20.5827777777778,22.9457244,20.555,13.93,32.0,30.9,35.9,33.986999999999995,33.965,36.025,33.273,37.725,36.469,,7.3,,7.3
2018-01-22 18:07:00,2.2430000000000003,0.0,585.0,550.0,558.0,0.014,<10,<10,22.2,22.0,19.4,23.165,22.5172222222222,20.558888888888895,22.801824,20.555,13.8822222222222,32.0,30.9,35.9,33.992,34.065,36.154,33.492,37.758,36.786,,7.3,,7.3
2018-01-22 18:08:00,2.625,1.0,585.0,554.0,562.0,0.014,<10,<10,22.2,22.0,19.4,23.188888888888894,22.5172222222222,20.535,22.7068164,20.555,13.8577777777778,32.0,30.8,35.9,33.761,34.031,36.152,33.716,37.725,36.783,,7.3,,7.3
2018-01-22 18:09:00,2.167,0.0,584.0,554.0,558.0,0.015,<10,<10,22.2,22.0,19.4,23.212777777777802,22.5172222222222,20.511111111111106,22.5868068,20.555,13.8338888888889,32.2,30.9,35.9,33.63,34.197,36.24800000000001,33.838,37.791,37.26300000000001,,7.3,,7.3
2018-01-22 18:10:00,2.609,0.0,585.0,551.0,556.0,0.015,<10,<10,22.2,22.0,19.4,23.1411111111111,22.4927777777778,20.511111111111106,22.5145788,20.555,13.8338888888889,32.0,30.8,36.0,34.089,34.295,36.379,33.898,37.791,37.359,,7.3,,7.3
2018-01-22 18:11:00,2.197,0.0,584.0,549.0,556.0,0.012,<10,<10,22.2,22.0,19.4,23.0688888888889,22.4927777777778,20.4872222222222,22.562916,20.555,13.786111111111099,32.0,30.9,35.9,34.216,34.096,36.475,33.238,37.856,37.899,,7.3,,7.3
2018-01-22 18:12:00,4.013,1.0,578.0,546.0,550.0,0.012,<10,<10,22.2,22.0,19.4,23.021111111111107,22.5172222222222,20.462777777777802,22.6590348,20.555,13.7622222222222,32.0,30.9,36.0,34.211,33.931999999999995,36.538,32.88,37.921,38.313,,7.3,,7.3
2018-01-22 18:13:00,1.816,0.0,575.0,546.0,556.0,0.014,<10,<10,22.2,22.0,19.4,22.9727777777778,22.5172222222222,20.44,22.801824,20.555,13.713888888888901,32.1,31.0,36.0,34.273,33.998000000000005,36.765,32.326,37.954,38.499,,7.3,,7.3
2018-01-22 18:14:00,3.067,0.0,573.0,548.0,557.0,0.014,<10,<10,22.2,21.9,19.4,22.925,22.5172222222222,20.416111111111103,22.9218336,20.555,13.6661111111111,32.1,31.1,36.0,34.335,33.899,36.73,32.069,37.987,38.462,,7.3,,7.3
2018-01-22 18:15:00,2.335,0.0,568.0,550.0,556.0,0.013,<10,<10,22.1,21.9,19.4,22.877222222222198,22.5172222222222,20.416111111111103,23.0179524,20.555,13.5938888888889,32.1,31.2,36.0,34.463,33.965,36.76300000000001,31.978,38.019,38.934,,7.3,,7.3
2018-01-22 18:16:00,2.014,1.0,568.0,555.0,563.0,0.013,<10,<10,22.1,22.0,19.4,22.828888888888894,22.4927777777778,20.3922222222222,23.1140712,20.555,13.522222222222199,32.2,31.2,36.0,34.426,33.93,36.826,31.752,38.085,39.85,,7.3,,7.3
2018-01-22 18:17:00,2.197,0.0,568.0,557.0,562.0,0.012,<10,<10,22.1,22.0,19.4,22.805,22.4927777777778,20.3677777777778,23.2096344,20.555,13.4488888888889,32.1,31.2,36.1,34.523,33.963,36.922,31.492,38.117,39.874,,7.3,,7.3
2018-01-22 18:18:00,2.014,1.0,571.0,558.0,563.0,0.012,<10,<10,22.1,21.9,19.5,22.7811111111111,22.4927777777778,20.3438888888889,23.2818624,20.555,13.4011111111111,32.2,31.3,36.1,34.454,33.93,36.854,31.431,38.117,39.996,,7.3,,7.3
2018-01-22 18:19:00,2.594,1.0,573.0,557.0,556.0,0.011,<10,<10,22.1,21.9,19.4,22.7572222222222,22.4927777777778,20.3211111111111,23.3540904,20.555,13.3772222222222,32.2,31.3,36.2,34.518,33.93,37.048,31.237,38.15,39.898,,7.3,,7.3
2018-01-22 18:20:00,2.457,1.0,575.0,557.0,559.0,0.011,<10,<10,22.1,21.9,19.5,22.7327777777778,22.4688888888889,20.2972222222222,23.401872,20.555,13.3288888888889,32.2,31.3,36.2,34.616,34.16,37.111,30.972,38.15,40.179,,7.3,,7.3
2018-01-22 18:21:00,2.396,1.0,575.0,550.0,560.0,0.011,<10,<10,22.1,21.9,19.4,22.708888888888893,22.4688888888889,20.2727777777778,23.4741,20.5311111111111,13.2811111111111,32.2,31.3,36.2,34.646,33.994,37.01,31.012,38.18,40.522,,7.3,,7.3
2018-01-22 18:22:00,2.136,1.0,575.0,549.0,563.0,0.011,<10,<10,22.1,21.9,19.4,22.685,22.445,20.2727777777778,23.5229928,20.5311111111111,13.2572222222222,32.2,31.3,36.2,34.545,34.091,37.207,30.848000000000006,38.18,40.9,,7.3,,7.3
2018-01-22 18:23:00,1.907,1.0,573.0,551.0,566.0,0.011,<10,<10,22.0,21.9,19.5,22.6611111111111,22.445,20.2488888888889,23.5468836,20.5311111111111,13.2327777777778,32.3,31.4,36.3,34.642,33.958,37.172,30.581,38.245,41.246,,7.3,,7.3
2018-01-22 18:24:00,2.472,0.0,572.0,551.0,566.0,0.011,<10,<10,22.0,21.9,19.5,22.6372222222222,22.445,20.225,23.5468836,20.5311111111111,13.2088888888889,32.3,31.4,36.3,34.64,34.025,37.169,32.056999999999995,38.245,41.496,,7.3,,7.3
2018-01-22 18:25:00,2.396,1.0,572.0,550.0,569.0,0.012,<10,<10,22.0,21.9,19.5,22.6127777777778,22.421111111111106,20.201111111111103,23.3779812,20.5311111111111,13.161111111111099,32.3,31.4,36.4,34.571,34.155,37.167,32.511,38.245,41.933,,7.3,,7.3
2018-01-22 18:26:00,1.984,0.0,575.0,551.0,574.0,0.012,<10,<10,22.0,21.9,19.5,22.6127777777778,22.421111111111106,20.201111111111103,23.137962,20.5311111111111,13.112222222222199,32.2,31.4,36.4,34.671,34.089,37.167,32.79,38.213,42.243,,7.3,,7.3
2018-01-22 18:27:00,2.716,1.0,575.0,551.0,576.0,0.013,<10,10.0,22.0,21.9,19.5,22.5888888888889,22.421111111111106,20.177777777777802,22.9218336,20.5072222222222,13.04,32.2,31.4,36.4,34.635,34.089,37.262,33.137,38.21,42.487,,7.3,,10.0
2018-01-22 18:28:00,3.128,0.0,575.0,554.0,572.0,0.013,<10,10.0,22.0,21.8,19.5,22.6127777777778,22.3972222222222,20.153888888888897,22.754598,20.5072222222222,12.9922222222222,32.4,31.4,36.4,33.741,33.986999999999995,37.227,33.521,38.21,42.733,,7.3,,10.0
2018-01-22 18:29:00,4.379,0.0,575.0,554.0,572.0,0.013,<10,10.0,22.0,21.9,19.4,22.6372222222222,22.3972222222222,20.13,22.5868068,20.5072222222222,12.967777777777801,32.3,31.4,36.4,34.374,34.053000000000004,37.159,33.772,38.243,43.076,,7.3,,10.0
2018-01-22 18:30:00,3.677,1.0,573.0,550.0,575.0,0.013,<10,10.0,22.0,21.8,19.5,22.6372222222222,22.3972222222222,20.13,22.4429064,20.5072222222222,12.92,32.3,31.4,36.4,33.943000000000005,33.954,37.159,34.056999999999995,38.243,43.102,,7.3,,10.0
2018-01-22 18:31:00,3.952,1.0,570.0,552.0,576.0,0.012,<10,10.0,22.0,21.8,19.5,22.6372222222222,22.3972222222222,20.1061111111111,22.3228968,20.5072222222222,12.8711111111111,32.4,31.4,36.5,33.577,34.02,37.255,34.212,38.21,43.222,,7.3,,10.0
2018-01-22 18:32:00,3.326,0.0,571.0,552.0,574.0,0.012,<10,10.0,22.0,21.8,19.5,22.6372222222222,22.3972222222222,20.0822222222222,22.2278892,20.5072222222222,12.8711111111111,32.4,31.5,36.4,34.573,33.821,37.22,34.402,38.21,43.442,,7.3,,10.0
2018-01-22 18:33:00,4.089,0.0,572.0,551.0,575.0,0.013,<10,10.0,22.0,21.8,19.5,22.5888888888889,22.3972222222222,20.058888888888895,22.2278892,20.4838888888889,12.8472222222222,32.4,31.5,36.5,34.701,33.887,37.348,33.739000000000004,38.24,43.972,,7.3,,10.0
2018-01-22 18:34:00,4.105,1.0,568.0,552.0,577.0,0.013,<10,10.0,22.0,21.8,19.5,22.541111111111107,22.372777777777802,20.058888888888895,22.2995616,20.4838888888889,12.8227777777778,32.3,31.5,36.5,34.697,33.819,37.218,32.381,38.24,44.157,,7.3,,10.0
2018-01-22 18:35:00,4.1960000000000015,1.0,566.0,554.0,577.0,0.012,<10,10.0,22.0,21.8,19.5,22.5172222222222,22.372777777777802,20.035,22.4190156,20.4838888888889,12.7988888888889,32.4,31.5,36.5,34.695,33.686,37.215,31.825,38.24,44.154,,7.3,,10.0
2018-01-22 18:36:00,3.082,1.0,568.0,550.0,575.0,0.012,<10,10.0,22.0,21.8,19.5,22.4927777777778,22.372777777777802,20.011111111111106,22.5390252,20.4838888888889,12.775,32.4,31.5,36.5,34.626,33.786,37.311,31.568,38.24,43.901,,7.3,,10.0
2018-01-22 18:37:00,3.418,1.0,570.0,544.0,575.0,0.013,<10,10.0,22.0,21.8,19.5,22.4688888888889,22.35,20.011111111111106,22.6345884,20.4838888888889,12.751111111111099,32.4,31.6,36.5,34.69,33.883,37.409,31.309,38.208,43.835,,7.3,,10.0
2018-01-22 18:38:00,3.647,0.0,571.0,542.0,575.0,0.013,<10,10.0,22.0,21.8,19.5,22.445,22.35,19.9872222222222,22.7307072,20.4838888888889,12.7272222222222,32.5,31.6,36.5,34.721,33.916,37.308,30.982,38.24,44.083,,7.3,,10.0
2018-01-22 18:39:00,3.342,0.0,569.0,540.0,579.0,0.012,<10,10.0,22.0,21.8,19.5,22.421111111111106,22.35,19.9872222222222,22.8257148,20.4838888888889,12.6777777777778,32.5,31.6,36.5,34.818000000000005,33.817,37.406,30.722,38.24,43.889,,7.3,,10.0
2018-01-22 18:40:00,2.838,1.0,568.0,543.0,579.0,0.012,<10,10.0,22.0,21.8,19.5,22.3972222222222,22.326111111111107,19.962777777777802,22.897942800000006,20.46,12.63,32.6,31.6,36.5,34.849000000000004,33.681999999999995,37.339,30.594,38.205,43.94600000000001,,7.3,,10.0
2018-01-22 18:41:00,2.7310000000000003,1.0,569.0,544.0,581.0,0.013,<10,10.0,22.0,21.8,19.5,22.3972222222222,22.35,19.94,22.9696152,20.46,12.557777777777801,32.5,31.6,36.5,34.816,33.783,37.434,30.667,38.238,44.188,,7.3,,10.0
2018-01-22 18:42:00,2.823,1.0,568.0,546.0,581.0,0.013,<10,10.0,21.9,21.8,19.5,22.372777777777802,22.326111111111107,19.94,23.0418432,20.46,12.508888888888901,32.6,31.7,36.6,34.814,33.615,37.467,30.74,38.238,44.994,,7.3,,10.0
2018-01-22 18:43:00,4.425,1.0,564.0,549.0,581.0,0.013,<10,10.0,21.9,21.8,19.5,22.35,22.3022222222222,19.916111111111103,23.089624800000006,20.46,12.4611111111111,32.6,31.7,36.5,34.876999999999995,33.613,37.399,30.744,38.205,45.487,,7.3,,10.0
2018-01-22 18:44:00,3.265,0.0,560.0,550.0,583.0,0.013,<10,10.0,21.9,21.7,19.5,22.35,22.3022222222222,19.8922222222222,23.137962,20.46,12.4372222222222,32.5,31.7,36.5,34.876999999999995,33.547,37.527,30.715,38.205,45.67100000000001,,7.3,,10.0
2018-01-22 18:45:00,3.235,1.0,564.0,554.0,586.0,0.013,<10,10.0,21.9,21.8,19.4,22.326111111111107,22.2777777777778,19.8922222222222,23.1618528,20.46,12.412777777777801,32.6,31.7,36.7,34.875,33.478,37.462,30.415,38.205,45.761,,7.3,,10.0
2018-01-22 18:46:00,3.449,1.0,568.0,552.0,588.0,0.013,<10,10.0,21.9,21.7,19.5,22.3022222222222,22.2777777777778,19.8677777777778,23.2096344,20.46,12.3888888888889,32.6,31.7,36.6,34.939,33.478,37.492,30.687,38.205,45.82100000000001,,7.3,,10.0
2018-01-22 18:47:00,2.8080000000000003,1.0,571.0,552.0,583.0,0.013,<10,10.0,21.9,21.7,19.5,22.2777777777778,22.2538888888889,19.8677777777778,23.1140712,20.46,12.34,32.6,31.7,36.5,35.003,33.409,37.525,32.621,38.205,45.97,,7.3,,10.0
2018-01-22 18:48:00,4.547,1.0,573.0,553.0,577.0,0.013,<10,10.0,21.9,21.7,19.5,22.2777777777778,22.2538888888889,19.8438888888889,22.9218336,20.46,12.292222222222199,32.6,31.7,36.6,35.003,33.476,37.457,32.937,38.205,46.119,,7.3,,10.0
2018-01-22 18:49:00,4.303,1.0,572.0,546.0,576.0,0.013,<10,10.0,21.9,21.7,19.5,22.2777777777778,22.2538888888889,19.8211111111111,22.7307072,20.46,12.2427777777778,32.6,31.8,36.6,35.003,33.542,37.585,33.32,38.173,46.268,,7.3,,10.0
2018-01-22 18:50:00,3.037,1.0,573.0,548.0,581.0,0.013,<10,10.0,21.9,21.7,19.5,22.2538888888889,22.23,19.7972222222222,22.562916,20.46,12.2188888888889,32.6,31.7,36.5,35.001,33.64,37.452,33.637,38.173,46.483,,7.3,,10.0
2018-01-22 18:51:00,4.456,1.0,575.0,549.0,579.0,0.013,<10,10.0,21.9,21.7,19.5,22.2538888888889,22.206111111111106,19.7972222222222,22.3945692,20.46,12.195,32.6,31.7,36.6,34.106,33.77,37.55,33.92,38.173,46.635,,7.3,,10.0
2018-01-22 18:52:00,3.4330000000000003,0.0,572.0,550.0,582.0,0.013,<10,10.0,21.9,21.7,19.5,22.23,22.206111111111106,19.7727777777778,22.2756708,20.436111111111103,12.1711111111111,32.5,31.7,36.6,34.931999999999995,33.736999999999995,37.515,34.208,38.17,46.879,,7.3,,10.0
2018-01-22 18:53:00,4.654,1.0,569.0,550.0,582.0,0.012,<10,10.0,21.9,21.7,19.5,22.23,22.1822222222222,19.7727777777778,22.1556612,20.436111111111103,12.147222222222199,32.5,31.8,36.5,34.931999999999995,33.801,37.515,34.395,38.17,46.628,,7.3,,10.0
2018-01-22 18:54:00,3.113,0.0,569.0,550.0,581.0,0.012,<10,10.0,21.9,21.7,19.5,22.206111111111106,22.1577777777778,19.7488888888889,22.0595424,20.436111111111103,12.0977777777778,32.5,31.7,36.5,34.897,33.865,37.545,34.519,38.17,46.932,,7.3,,10.0
2018-01-22 18:55:00,4.6389999999999985,1.0,569.0,549.0,582.0,0.013,<10,10.0,21.9,21.7,19.5,22.206111111111106,22.133888888888894,19.725,22.012872,20.436111111111103,12.05,32.5,31.8,36.5,34.93,33.797,37.575,34.249,38.17,47.235,,7.3,,10.0
2018-01-22 18:56:00,3.922,1.0,570.0,548.0,586.0,0.013,<10,10.0,21.9,21.7,19.5,22.1822222222222,22.133888888888894,19.725,22.0595424,20.436111111111103,12.05,32.5,31.7,36.4,34.861999999999995,33.863,37.608,32.793,38.17,47.544,,7.3,,10.0
2018-01-22 18:57:00,4.211,0.0,569.0,548.0,584.0,0.012,<10,<10,21.9,21.7,19.5,22.1577777777778,22.11,19.725,22.1556612,20.412222222222198,12.001111111111099,32.5,31.7,36.4,34.727,33.894,37.575,31.735,38.168,47.69300000000001,,7.3,,7.3
2018-01-22 18:58:00,4.044,1.0,569.0,542.0,583.0,0.012,<10,<10,21.9,21.7,19.5,22.133888888888894,22.0861111111111,19.7022222222222,22.2756708,20.412222222222198,12.001111111111099,32.5,31.7,36.4,34.791,33.925,37.573,31.211,38.168,48.00100000000001,,7.3,,7.3
